,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.7141666666666666,0.9037862034033216,0.9707584316655992,1.481564998626709,6.16661,25.0,1.0,0
1,1,2,0.5415238095238095,0.8824676900499437,0.9459291389104452,0.2517545223236084,6.16661,25.0,17.0,0
2,2,3,0.3621697176535532,0.809091702693303,0.8580847856405814,51.75753688812256,6.16661,50.0,134.0,0
3,3,4,0.3820670714128596,0.7947940226246994,0.7910187065220627,33.24365735054016,6.16661,500.0,75.0,0
4,4,MapOutlier,,,,0.0,6.16661,,,0
5,5,Avedmat,,,,0.1114230155944824,,,,0
6,0,1,0.6699999999999999,0.8835600109948492,0.970697414827848,2.0665488243103027,6.26982,25.0,1.0,1
7,1,2,0.5202848324514991,0.8806251297240709,0.9489923391009344,0.2640032768249511,6.26982,25.0,17.0,1
8,2,3,0.3470823619309878,0.796609634434826,0.8519046656438896,27.761258363723755,6.26982,50.0,134.0,1
9,3,4,0.4682323053418807,0.8442906082103285,0.814027377326441,63.46136236190796,6.26982,500.0,75.0,1
10,4,MapOutlier,,,,0.0,6.26982,,,1
11,5,Avedmat,,,,0.1114230155944824,,,,1
12,0,1,0.6599999999999999,0.8995275699127111,0.9701308030895864,2.428164482116699,6.22764,25.0,1.0,2
13,1,2,0.498379188712522,0.8703441385180827,0.9450350912439948,0.2839753627777099,6.22764,25.0,17.0,2
14,2,3,0.3796342474806181,0.8307875646964482,0.8569990114300723,58.878692626953125,6.22764,50.0,134.0,2
15,3,4,0.342783387191959,0.7828061281749057,0.824532373067699,65.48333263397217,6.22764,500.0,75.0,2
16,4,MapOutlier,,,,0.0,6.22764,,,2
17,5,Avedmat,,,,0.1114230155944824,,,,2
18,0,1,0.6891666666666667,0.9096096935567544,0.9726800581274726,1.3779265880584717,6.36719,25.0,1.0,3
19,1,2,0.5241738095238094,0.8829997941558455,0.9510033155684736,0.3332552909851074,6.36719,25.0,17.0,3
20,2,3,0.3605823308961651,0.8259412681435968,0.8599379287122549,36.01555943489075,6.36719,50.0,134.0,3
21,3,4,0.4255421324430233,0.8133904571032312,0.7972015873390788,72.70853185653687,6.36719,500.0,75.0,3
22,4,MapOutlier,,,,0.0,6.36719,,,3
23,5,Avedmat,,,,0.1114230155944824,,,,3
24,0,1,0.6858333333333334,0.9063373603401486,0.9728652955076876,1.4066276550292969,6.07765,25.0,1.0,4
25,1,2,0.5332593795093795,0.895506906650124,0.9511241962140706,0.3386321067810058,6.07765,25.0,17.0,4
26,2,3,0.3677134504422011,0.8256723988826051,0.852479116190982,68.77079510688782,6.07765,50.0,134.0,4
27,3,4,0.4371474563609579,0.8239309039830891,0.7956209646565032,84.02432203292847,6.07765,500.0,75.0,4
28,4,MapOutlier,,,,0.0,6.07765,,,4
29,5,Avedmat,,,,0.1114230155944824,,,,4
30,0,1,0.6891666666666667,0.908763924447164,0.9740747738314968,2.2380571365356445,6.44814,25.0,1.0,5
31,1,2,0.485110119047619,0.8729817104663037,0.9530777430393926,0.3122358322143554,6.44814,25.0,17.0,5
32,2,3,0.356888161441981,0.8232391940068852,0.86893266722036,52.661086559295654,6.44814,50.0,134.0,5
33,3,4,0.3713303222624013,0.7929374134634565,0.8138798687603523,62.519710302352905,6.44814,500.0,75.0,5
34,4,MapOutlier,,,,0.0,6.44814,,,5
35,5,Avedmat,,,,0.1191086769104003,,,,5
36,0,1,0.64,0.8903985044811418,0.9710299309412128,2.986962080001831,6.31182,25.0,1.0,6
37,1,2,0.4732678571428572,0.8710279403795814,0.949503060334909,0.8886673450469971,6.31182,25.0,17.0,6
38,2,3,0.3473495734382558,0.8040372074251997,0.8665015956076627,43.36351203918457,6.31182,50.0,134.0,6
39,3,4,0.4086934491036127,0.8162534802464276,0.8434749216830995,75.01209998130798,6.31182,500.0,75.0,6
40,4,MapOutlier,,,,0.0,6.31182,,,6
41,5,Avedmat,,,,0.1191086769104003,,,,6
42,0,1,0.6775,0.9099367217221284,0.9763746198465808,1.7629318237304688,6.19438,25.0,1.0,7
43,1,2,0.4967690476190476,0.877374420432216,0.9439954362416036,0.419710636138916,6.19438,25.0,17.0,7
44,2,3,0.3961913356776417,0.8393238037314706,0.8611011711337583,47.37495446205139,6.19438,50.0,134.0,7
45,3,4,0.4130281877595723,0.8059585125467132,0.8036872681820472,52.393035888671875,6.19438,500.0,75.0,7
46,4,MapOutlier,,,,0.0,6.19438,,,7
47,5,Avedmat,,,,0.1191086769104003,,,,7
48,0,1,0.64,0.8717477974671489,0.9708057798009104,2.536720037460327,6.16644,25.0,1.0,8
49,1,2,0.5427320226070226,0.8881360255745928,0.9459073101318648,0.2930443286895752,6.16644,25.0,17.0,8
50,2,3,0.3837579448343498,0.8288584702467182,0.8627742912591988,68.48551368713379,6.16644,50.0,134.0,8
51,3,4,0.3552203154333088,0.7820060435775591,0.8071587458699019,51.243582010269165,6.16644,500.0,75.0,8
52,4,MapOutlier,,,,0.0,6.16644,,,8
