,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.68,0.8709080237909067,0.9835258471709674,1.869732141494751,6.15126,25.0,1.0,0
1,1,2,0.3395966480745713,0.7905923075257096,0.8600808875801104,11.09950828552246,6.15126,25.0,98.0,0
2,2,3,0.346298720712941,0.7868911023062023,0.8417739207130228,6.291072845458984,6.15126,200.0,50.0,0
3,3,4,0.4042746421072354,0.8250634347943493,0.8704612957814932,117.58353400230408,6.15126,500.0,87.0,0
4,4,MapOutlier,,,,0.0,6.15126,,,0
5,5,Avedmat,,,,0.1383426189422607,,,,0
6,0,1,0.68,0.8826536694492845,0.9853442703860636,2.4212381839752197,6.30648,25.0,1.0,1
7,1,2,0.3315824454755373,0.7918744201257476,0.8703682680553756,10.376038312911987,6.30648,25.0,98.0,1
8,2,3,0.3553836335760659,0.8022974508211893,0.8409086725724152,5.395341634750366,6.30648,200.0,50.0,1
9,3,4,0.3881597760279539,0.8163271489854017,0.8671299951757563,90.45544600486755,6.30648,500.0,87.0,1
10,4,MapOutlier,,,,0.0,6.30648,,,1
11,5,Avedmat,,,,0.1383426189422607,,,,1
12,0,1,0.68,0.8745036796257266,0.9835387929061667,1.7808115482330322,6.37441,25.0,1.0,2
13,1,2,0.3542726888796899,0.799209751466886,0.8785082703444302,8.8358895778656,6.37441,25.0,98.0,2
14,2,3,0.3726214985036954,0.805211207633239,0.8490172303143976,7.710183620452881,6.37441,200.0,50.0,2
15,3,4,0.4241776386045155,0.8334328091530864,0.8637800245391504,97.63903903961182,6.37441,500.0,87.0,2
16,4,MapOutlier,,,,0.0,6.37441,,,2
17,5,Avedmat,,,,0.1383426189422607,,,,2
18,0,1,0.64,0.8752286042109455,0.9847680002280772,1.5233778953552246,6.56055,25.0,1.0,3
19,1,2,0.3415410544056923,0.7917396046754325,0.8713687306996456,12.418649911880491,6.56055,25.0,98.0,3
20,2,3,0.263803765125064,0.7316028082704288,0.8462383991292682,9.444931745529177,6.56055,200.0,50.0,3
21,3,4,0.4291592935144085,0.8340151111266128,0.8676517921384276,146.4411358833313,6.56055,500.0,87.0,3
22,4,MapOutlier,,,,0.0,6.56055,,,3
23,5,Avedmat,,,,0.1383426189422607,,,,3
24,0,1,0.68,0.88007531350154,0.9857299472739252,2.1404964923858643,6.08711,25.0,1.0,4
25,1,2,0.3455456288786314,0.7972906939555654,0.8612996279730692,7.424694299697876,6.08711,25.0,98.0,4
26,2,3,0.3843639300730441,0.8111982125999581,0.8441610342429324,7.693596124649048,6.08711,200.0,50.0,4
27,3,4,0.4106809745894998,0.8301436346298884,0.8677729431341815,90.22030210494997,6.08711,500.0,87.0,4
28,4,MapOutlier,,,,0.0,6.08711,,,4
29,5,Avedmat,,,,0.1383426189422607,,,,4
30,0,1,0.6200000000000001,0.8956310503834545,0.986655819586998,1.741382122039795,6.3156,25.0,1.0,5
31,1,2,0.3328298531080849,0.7886457646546124,0.8727159909488864,19.743470191955566,6.3156,25.0,98.0,5
32,2,3,0.3808310613349034,0.8044832273634184,0.8455705885377471,7.457210779190064,6.3156,200.0,50.0,5
33,3,4,0.4525202546977858,0.8470180856990659,0.857976863993687,84.9795036315918,6.3156,500.0,87.0,5
34,4,MapOutlier,,,,0.0,6.3156,,,5
35,5,Avedmat,,,,0.1371665000915527,,,,5
36,0,1,0.68,0.8752868048610578,0.9838518635868758,2.035637855529785,6.27501,25.0,1.0,6
37,1,2,0.3266537865007318,0.7863573314452882,0.8671517144817157,16.098724603652954,6.27501,25.0,98.0,6
38,2,3,0.3798564787482521,0.8042744710796506,0.8435961662280735,5.264688491821289,6.27501,200.0,50.0,6
39,3,4,0.4381723284080944,0.8357350127298402,0.8683220106320813,106.66911602020264,6.27501,500.0,87.0,6
40,4,MapOutlier,,,,0.0,6.27501,,,6
41,5,Avedmat,,,,0.1371665000915527,,,,6
42,0,1,0.64,0.8885898330419946,0.9851746253360276,3.1289477348327637,6.3187,25.0,1.0,7
43,1,2,0.3550914484944995,0.7962709692461707,0.870080912251751,6.965153455734253,6.3187,25.0,98.0,7
44,2,3,0.3550306405073857,0.8009029320096969,0.8445467449891584,5.137659072875977,6.3187,200.0,50.0,7
45,3,4,0.4123775639495202,0.8283484328665388,0.861733937429591,92.67432045936584,6.3187,500.0,87.0,7
46,4,MapOutlier,,,,0.0,6.3187,,,7
47,5,Avedmat,,,,0.1371665000915527,,,,7
48,0,1,0.72,0.8901760329002469,0.9872461030556076,4.99682354927063,6.59316,25.0,1.0,8
49,1,2,0.3353523582079493,0.7922530168415401,0.870121335141164,9.191124200820925,6.59316,25.0,98.0,8
50,2,3,0.4018167100051511,0.8155183730947991,0.8523731097584155,11.298640251159668,6.59316,200.0,50.0,8
51,3,4,0.4327067003784346,0.837996114547588,0.8748234092274907,152.09948348999023,6.59316,500.0,87.0,8
52,4,MapOutlier,,,,0.0,6.59316,,,8
53,5,Avedmat,,,,0.1371665000915527,,,,8
54,0,1,0.6591666666666667,0.9149524142188316,0.9860005890189236,2.9184110164642334,6.36307,25.0,1.0,9
55,1,2,0.335669618039399,0.7898860162300704,0.8685501618525514,8.81694221496582,6.36307,25.0,98.0,9
56,2,3,0.3493399070624416,0.7890062218094862,0.8484629261136096,7.164812803268433,6.36307,200.0,50.0,9
57,3,4,0.4032818078873294,0.8211407550378779,0.8684679832000187,142.36310863494873,6.36307,500.0,87.0,9
58,4,MapOutlier,,,,0.0,6.36307,,,9
59,5,Avedmat,,,,0.1371665000915527,,,,9
60,0,1,0.64,0.8852782662219078,0.9871925367691776,2.8173248767852783,6.50118,25.0,1.0,10
61,1,2,0.347687904869949,0.7926596277005706,0.8760764375523294,31.909894227981567,6.50118,25.0,98.0,10
62,2,3,0.3501876112137357,0.7929434541595312,0.8511619423969325,6.711956262588501,6.50118,200.0,50.0,10
63,3,4,0.405880425205955,0.823813756758857,0.869100069298341,113.41114211082458,6.50118,500.0,87.0,10
64,4,MapOutlier,,,,0.0,6.50118,,,10
65,5,Avedmat,,,,0.1371665000915527,,,,10
66,0,1,0.68,0.8719843635659693,0.9842436818228432,1.792325735092163,6.29197,25.0,1.0,11
67,1,2,0.3339779231327817,0.7906080278312753,0.8653283484712045,7.829498529434204,6.29197,25.0,98.0,11
68,2,3,0.3723516857819693,0.8079519401037774,0.8500986092926364,7.347956418991089,6.29197,200.0,50.0,11
69,3,4,0.4305195689475785,0.8367468880725689,0.8691773006203318,109.74066352844238,6.29197,500.0,87.0,11
70,4,MapOutlier,,,,0.0,6.29197,,,11
71,5,Avedmat,,,,0.1371665000915527,,,,11
72,0,1,0.6155555555555555,0.8890367059035945,0.982278128579774,1.7548294067382812,6.08911,25.0,1.0,12
73,1,2,0.3553224241808222,0.793493068115986,0.8731214493784134,9.897180318832396,6.08911,25.0,98.0,12
74,2,3,0.3591876203801066,0.7908500046914054,0.8430302486056039,5.327272653579712,6.08911,200.0,50.0,12
75,3,4,0.4222322572028666,0.8350509963508527,0.8649270294171363,107.35769963264464,6.08911,500.0,87.0,12
76,4,MapOutlier,,,,0.0,6.08911,,,12
77,5,Avedmat,,,,0.1371665000915527,,,,12
