,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.6200000000000001,0.8786628889999613,0.9837479438201936,2.4708001613616943,6.17069,25.0,1.0,0
1,1,2,0.2843753138130994,0.7703197735117979,0.8635525915452164,30.79521679878235,6.17069,25.0,116.0,0
2,2,3,0.3879475919132156,0.8165000479053387,0.8701656308917162,2.405931234359741,6.17069,300.0,28.0,0
3,3,4,0.4560117831790175,0.835152024439051,0.8106898406026488,63.70557999610901,6.17069,500.0,62.0,0
4,4,MapOutlier,,,,0.0,6.17069,,,0
5,5,Avedmat,,,,0.1564958095550537,,,,0
6,0,1,0.5900000000000001,0.8825554911331746,0.986058670879645,2.6791491508483887,6.24298,25.0,1.0,1
7,1,2,0.2869582517069569,0.772341612567239,0.856844147683212,13.123840093612673,6.24298,25.0,116.0,1
8,2,3,0.3820851735891246,0.812745811820602,0.8629268940150695,2.269951343536377,6.24298,300.0,28.0,1
9,3,4,0.4161048664179285,0.8253034942117528,0.8339331645991398,56.43874502182007,6.24298,500.0,62.0,1
10,4,MapOutlier,,,,0.0,6.24298,,,1
11,5,Avedmat,,,,0.1564958095550537,,,,1
12,0,1,0.6583333333333334,0.9091629882942884,0.9878789179984376,2.5518155097961426,6.32978,25.0,1.0,2
13,1,2,0.3102906153933525,0.7757710433540106,0.8497302954116915,56.25937366485596,6.32978,25.0,116.0,2
14,2,3,0.3815530174520123,0.8065262265258591,0.8648825500052612,1.9458248615264893,6.32978,300.0,28.0,2
15,3,4,0.4185336106129089,0.8399698866405081,0.8240196290145947,51.97142815589905,6.32978,500.0,62.0,2
16,4,MapOutlier,,,,0.0,6.32978,,,2
17,5,Avedmat,,,,0.1564958095550537,,,,2
18,0,1,0.665,0.8992011023744194,0.986491815404523,1.4141178131103516,6.10281,25.0,1.0,3
19,1,2,0.2715884156604705,0.7616985639226838,0.8560128463184625,31.312382459640503,6.10281,25.0,116.0,3
20,2,3,0.3788703541454111,0.8050167597270794,0.8589131192180072,2.080942869186402,6.10281,300.0,28.0,3
21,3,4,0.436783554790942,0.8350749273970882,0.7918576536262647,42.42410326004028,6.10281,500.0,62.0,3
22,4,MapOutlier,,,,0.0,6.10281,,,3
23,5,Avedmat,,,,0.1564958095550537,,,,3
24,0,1,0.64,0.8709515810105476,0.9881520912501522,1.870469570159912,6.24536,25.0,1.0,4
25,1,2,0.3131357876500163,0.7839652945024989,0.8605871401376242,28.41459083557129,6.24536,25.0,116.0,4
26,2,3,0.3705046150807303,0.8042636740474496,0.862199232842163,1.962974548339844,6.24536,300.0,28.0,4
27,3,4,0.4282299447015366,0.8403161121015421,0.8294330078128387,46.54877853393555,6.24536,500.0,62.0,4
28,4,MapOutlier,,,,0.0,6.24536,,,4
29,5,Avedmat,,,,0.1564958095550537,,,,4
30,0,1,0.6699999999999999,0.8906035789467083,0.98873996667745,1.8744962215423584,6.41436,25.0,1.0,5
31,1,2,0.2760866638487234,0.7675162396576184,0.8613912967607904,29.04582643508911,6.41436,25.0,116.0,5
32,2,3,0.3527196892548065,0.7860138148083569,0.8571717042967175,3.1032679080963135,6.41436,300.0,28.0,5
33,3,4,0.4128548294669554,0.8230093733983,0.8509951508171472,118.74596214294434,6.41436,500.0,62.0,5
34,4,MapOutlier,,,,0.0,6.41436,,,5
35,5,Avedmat,,,,0.264256477355957,,,,5
36,0,1,0.6799999999999999,0.8823939810708702,0.9860156200367854,2.4177908897399902,6.15554,25.0,1.0,6
37,1,2,0.2634502655567709,0.7584800681949022,0.8592724323528216,29.540381908416748,6.15554,25.0,116.0,6
38,2,3,0.3634594788873858,0.7974769181656997,0.8629433300737758,2.0937187671661377,6.15554,300.0,28.0,6
39,3,4,0.4374981253234671,0.8310887778020037,0.8131403370996565,53.11325240135193,6.15554,500.0,62.0,6
40,4,MapOutlier,,,,0.0,6.15554,,,6
41,5,Avedmat,,,,0.264256477355957,,,,6
42,0,1,0.6000000000000001,0.8779770448191648,0.9867478622493286,2.44657564163208,6.20855,25.0,1.0,7
43,1,2,0.2626827076799091,0.7597936458441839,0.8573564505887139,28.175499439239506,6.20855,25.0,116.0,7
44,2,3,0.3189788444493291,0.7687972751358436,0.8545866395528517,3.2890141010284424,6.20855,300.0,28.0,7
45,3,4,0.470022661238164,0.8419016251932957,0.8053755300707033,66.43999290466309,6.20855,500.0,62.0,7
46,4,MapOutlier,,,,0.0,6.20855,,,7
47,5,Avedmat,,,,0.264256477355957,,,,7
48,0,1,0.6291666666666667,0.8990802234417314,0.983784853993281,2.244248628616333,6.55545,25.0,1.0,8
49,1,2,0.3078287236373221,0.7799301248308975,0.8609533225640654,22.77737808227539,6.55545,25.0,116.0,8
50,2,3,0.3523082133721816,0.7896961382709695,0.8504388887428042,2.3636462688446045,6.55545,300.0,28.0,8
51,3,4,0.4288732350440553,0.8406699426107085,0.8351421250547404,78.71029901504517,6.55545,500.0,62.0,8
52,4,MapOutlier,,,,0.0,6.55545,,,8
53,5,Avedmat,,,,0.264256477355957,,,,8
54,0,1,0.64,0.8687200210278769,0.9863330153000696,2.0891857147216797,6.04836,25.0,1.0,9
55,1,2,0.2646826131578632,0.760199789322114,0.8469255286645138,16.999119997024536,6.04836,25.0,116.0,9
56,2,3,0.3566415279739977,0.7985767741849495,0.8488208088575944,2.7109131813049316,6.04836,300.0,28.0,9
57,3,4,0.4432669927652769,0.8307943668684385,0.8244975028098891,96.96482634544373,6.04836,500.0,62.0,9
58,4,MapOutlier,,,,0.0,6.04836,,,9
59,5,Avedmat,,,,0.264256477355957,,,,9
60,0,1,0.6044444444444445,0.8926170322445455,0.9838012570304088,2.087517261505127,6.16102,25.0,1.0,10
61,1,2,0.2724083259950852,0.7652164063311035,0.8499549432662626,16.9992995262146,6.16102,25.0,116.0,10
62,2,3,0.3442474330464415,0.7834718483178911,0.8460995824489765,2.7545106410980225,6.16102,300.0,28.0,10
63,3,4,0.3646481667894405,0.8070875861650287,0.8469570193367083,78.63544154167175,6.16102,500.0,62.0,10
64,4,MapOutlier,,,,0.0,6.16102,,,10
65,5,Avedmat,,,,0.264256477355957,,,,10
66,0,1,0.6,0.8659997260486306,0.9871213196279652,1.1929981708526611,6.42564,25.0,1.0,11
67,1,2,0.2831899373068632,0.7670515536064679,0.8620470641612799,20.195946216583252,6.42564,25.0,116.0,11
68,2,3,0.3417873938256884,0.786771155524364,0.8564216865126664,2.71061635017395,6.42564,300.0,28.0,11
69,3,4,0.4362248369153746,0.8347798679951822,0.8440008989189305,108.74830293655396,6.42564,500.0,62.0,11
70,4,MapOutlier,,,,0.0,6.42564,,,11
71,5,Avedmat,,,,0.264256477355957,,,,11
72,0,1,0.68,0.880427490413895,0.9884386176084328,2.3026862144470215,6.23641,25.0,1.0,12
73,1,2,0.2819680918935585,0.7676504627868179,0.8597299392047741,26.584396362304688,6.23641,25.0,116.0,12
74,2,3,0.3597707834595738,0.7966792239685789,0.8643339753278214,2.3955841064453125,6.23641,300.0,28.0,12
75,3,4,0.4420451797153089,0.8390698893478051,0.8224588785987197,48.06607151031494,6.23641,500.0,62.0,12
76,4,MapOutlier,,,,0.0,6.23641,,,12
77,5,Avedmat,,,,0.264256477355957,,,,12
78,0,1,0.6,0.8574986075492537,0.9858832950017492,1.560274600982666,6.1407,25.0,1.0,13
79,1,2,0.2295789948414878,0.7493984667654997,0.860248237426384,14.346333503723145,6.1407,25.0,116.0,13
80,2,3,0.327849060055687,0.7909531317207127,0.8536595259170056,2.580998182296753,6.1407,300.0,28.0,13
81,3,4,0.2977684065524341,0.7701095988313252,0.8513217183459308,102.0528290271759,6.1407,500.0,62.0,13
82,4,MapOutlier,,,,0.0,6.1407,,,13
83,5,Avedmat,,,,0.264256477355957,,,,13
84,0,1,0.68,0.8753227766077494,0.9867167504825914,1.4623360633850098,6.02113,25.0,1.0,14
85,1,2,0.2839491238682584,0.7698187056548461,0.8511668592738957,15.020111322402954,6.02113,25.0,116.0,14
86,2,3,0.3473696967369757,0.7849115933654218,0.8512083528156162,2.4152579307556152,6.02113,300.0,28.0,14
87,3,4,0.4489847506310712,0.8413277074028438,0.8265053478689678,69.10659217834473,6.02113,500.0,62.0,14
88,4,MapOutlier,,,,0.0,6.02113,,,14
89,5,Avedmat,,,,0.264256477355957,,,,14
90,0,1,0.6622222222222223,0.899234726323806,0.9879563152368862,1.8816907405853271,6.3321,25.0,1.0,15
91,1,2,0.2985976668036167,0.7762006590168277,0.8633744883323146,16.735892057418823,6.3321,25.0,116.0,15
92,2,3,0.3641010462814093,0.7916481001301375,0.8646097515395682,2.3562538623809814,6.3321,300.0,28.0,15
93,3,4,0.4473876798531548,0.8450847394035196,0.8367706223128514,72.87339639663696,6.3321,500.0,62.0,15
94,4,MapOutlier,,,,0.0,6.3321,,,15
95,5,Avedmat,,,,0.264256477355957,,,,15
96,0,1,0.6200000000000001,0.8919529651298734,0.9844813085739628,3.315432548522949,6.30426,25.0,1.0,16
97,1,2,0.2743110503320029,0.766212265275731,0.8531180013735349,27.434447288513184,6.30426,25.0,116.0,16
98,2,3,0.3807955395073038,0.8089554591493507,0.8625439878866492,2.3401052951812744,6.30426,300.0,28.0,16
99,3,4,0.4728638468104383,0.8376852841553543,0.7981660625569753,68.12459659576416,6.30426,500.0,62.0,16
100,4,MapOutlier,,,,0.0,6.30426,,,16
101,5,Avedmat,,,,0.264256477355957,,,,16
102,0,1,0.64,0.8619497324047902,0.9847822350911842,1.4684529304504397,6.12661,25.0,1.0,17
