,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.3419068306320364,0.7838992013868586,0.8927536526219703,408.09338760375977,8.27685,200.0,1.0,0
1,1,2,0.4262002770240078,0.8672819923395694,0.8611171406846612,1.4009146690368652,8.27685,200.0,31.0,0
2,2,3,0.4094457445737435,0.8452769820435294,0.8625941252725069,2.265909194946289,8.27685,300.0,43.0,0
3,3,4,0.3684206413062039,0.7921026728179075,0.7903052809241993,33.43642783164978,8.27685,500.0,65.0,0
4,4,MapOutlier,,,,0.0,8.27685,,,0
5,5,Avedmat,,,,0.1708045005798339,,,,0
6,0,1,0.3322645180300921,0.782677171515931,0.8726865221144855,188.23502445220947,7.82564,200.0,1.0,1
7,1,2,0.3329850023593502,0.8029255829275287,0.84624479023996,1.0564615726470947,7.82564,200.0,31.0,1
8,2,3,0.3508457671835928,0.7878361168336401,0.8471472138496697,3.162209987640381,7.82564,300.0,43.0,1
9,3,4,0.4677264922789782,0.8453498929358365,0.8046308516649413,44.78270721435547,7.82564,500.0,65.0,1
10,4,MapOutlier,,,,0.0,7.82564,,,1
11,5,Avedmat,,,,0.1708045005798339,,,,1
12,0,1,0.3323669861955686,0.7825884191471733,0.8850306978790561,168.28259658813477,7.89377,200.0,1.0,2
13,1,2,0.342799828350628,0.8124996437357755,0.8550733189292661,1.2227404117584229,7.89377,200.0,31.0,2
14,2,3,0.2979882754231303,0.7614297991661051,0.8598361710351753,2.311288595199585,7.89377,300.0,43.0,2
15,3,4,0.4787767224808446,0.8455315592528337,0.8190333990347379,61.42492723464966,7.89377,500.0,65.0,2
16,4,MapOutlier,,,,0.0,7.89377,,,2
17,5,Avedmat,,,,0.1708045005798339,,,,2
18,0,1,0.3478028761016656,0.7887415928402601,0.8849534810483717,292.87636494636536,8.09861,200.0,1.0,3
19,1,2,0.3566288604756786,0.8221756976073898,0.861309858579031,1.059077501296997,8.09861,200.0,31.0,3
20,2,3,0.3964120554075983,0.840669976047322,0.8678285117485631,2.2151598930358887,8.09861,300.0,43.0,3
21,3,4,0.4448546882779331,0.8255995776871525,0.7969215601264323,44.726213455200195,8.09861,500.0,65.0,3
22,4,MapOutlier,,,,0.0,8.09861,,,3
23,5,Avedmat,,,,0.1708045005798339,,,,3
24,0,1,0.3248185065249536,0.782127731850963,0.8903628205889212,386.3183126449585,8.11838,200.0,1.0,4
25,1,2,0.3109295101183474,0.7896592153203662,0.8598656950095906,1.582242488861084,8.11838,200.0,31.0,4
26,2,3,0.3925302266737972,0.8144688797976579,0.8678882852067054,2.7200539112091064,8.11838,300.0,43.0,4
27,3,4,0.4742819202956968,0.8527573908102181,0.8318729005585568,60.65305924415589,8.11838,500.0,65.0,4
28,4,MapOutlier,,,,0.0,8.11838,,,4
29,5,Avedmat,,,,0.1708045005798339,,,,4
30,0,1,0.3243382343478641,0.7766687457396835,0.8846662712795411,249.48979687690735,8.04609,200.0,1.0,5
31,1,2,0.3584648979779672,0.8219031294080099,0.8541682600450297,1.2679893970489502,8.04609,200.0,31.0,5
32,2,3,0.361397451613671,0.7902963692346916,0.8501166492449351,2.517631769180298,8.04609,300.0,43.0,5
33,3,4,0.4831445761528846,0.8501583416831635,0.8103761250900059,60.05691385269165,8.04609,500.0,65.0,5
34,4,MapOutlier,,,,0.0,8.04609,,,5
35,5,Avedmat,,,,0.2181930541992187,,,,5
36,0,1,0.3315276720403683,0.7812056818893383,0.8843824728958819,355.2393786907196,8.20445,200.0,1.0,6
37,1,2,0.3240691781878333,0.8032136418961234,0.857402065904985,1.2429404258728027,8.20445,200.0,31.0,6
38,2,3,0.384304331205353,0.8149108722902899,0.8746003554070685,2.582914352416992,8.20445,300.0,43.0,6
39,3,4,0.4654613196805364,0.8505676101660744,0.828367492809651,57.97701621055603,8.20445,500.0,65.0,6
40,4,MapOutlier,,,,0.0,8.20445,,,6
41,5,Avedmat,,,,0.2181930541992187,,,,6
42,0,1,0.3278852075568396,0.7826158528125654,0.8875194320564601,301.57156229019165,8.11668,200.0,1.0,7
43,1,2,0.3182261012821414,0.7944977458114673,0.8579137139315005,1.1642892360687256,8.11668,200.0,31.0,7
44,2,3,0.3820601419918764,0.8065018297947617,0.8501737741762325,2.400550365447998,8.11668,300.0,43.0,7
45,3,4,0.3855577678922299,0.8129819669789486,0.7907502268474857,27.438160181045532,8.11668,500.0,65.0,7
46,4,MapOutlier,,,,0.0,8.11668,,,7
47,5,Avedmat,,,,0.2181930541992187,,,,7
48,0,1,0.3252357798210374,0.7830307663816184,0.8831404145257055,268.6901173591614,8.04277,200.0,1.0,8
49,1,2,0.3756614846227034,0.8388418673431431,0.8571438347030833,0.9852240085601808,8.04277,200.0,31.0,8
50,2,3,0.3718376050737814,0.8003023888427981,0.848451631071635,2.7017195224761963,8.04277,300.0,43.0,8
51,3,4,0.4168216029804775,0.821750711568211,0.8024739576194062,42.90062427520752,8.04277,500.0,65.0,8
52,4,MapOutlier,,,,0.0,8.04277,,,8
53,5,Avedmat,,,,0.2181930541992187,,,,8
54,0,1,0.3266706451926945,0.7784565673867822,0.8784130677380934,182.50879311561584,7.8762,200.0,1.0,9
55,1,2,0.3453442660474957,0.8160257934938508,0.8459030027444383,1.0699198246002195,7.8762,200.0,31.0,9
56,2,3,0.368832662293892,0.8013241895231396,0.833739570436821,2.7981667518615723,7.8762,300.0,43.0,9
57,3,4,0.4563317981035411,0.840529338191601,0.8332635812920944,71.10328245162964,7.8762,500.0,65.0,9
