,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.6333333333333333,0.9125731584311284,0.9808522008487022,3.467668056488037,6.63209,25.0,1.0,0
1,1,2,0.3985095560359978,0.8156936658692434,0.8921973099555538,5.331195116043091,6.63209,25.0,77.0,0
2,2,3,0.3853957632633059,0.8193736173973432,0.8461929121878586,11.927210807800291,6.63209,150.0,62.0,0
3,3,4,0.4067299415361671,0.8197658983137186,0.8733572669548072,128.09547472000122,6.63209,500.0,72.0,0
4,4,MapOutlier,,,,0.0,6.63209,,,0
5,5,Avedmat,,,,0.1499629020690918,,,,0
6,0,1,0.6955555555555555,0.9127812684524068,0.9833823112350638,2.778226613998413,6.46942,25.0,1.0,1
7,1,2,0.3889327836383834,0.8136705764345737,0.8924338877521646,6.481730222702026,6.46942,25.0,77.0,1
8,2,3,0.3192390446443303,0.7748678369625853,0.8407510255647874,11.229376792907717,6.46942,150.0,62.0,1
9,3,4,0.3847523883499316,0.8144809540175619,0.873934372318367,132.30017828941345,6.46942,500.0,72.0,1
10,4,MapOutlier,,,,0.0,6.46942,,,1
11,5,Avedmat,,,,0.1499629020690918,,,,1
12,0,1,0.5911111111111111,0.8866154291137711,0.95893114423901,2.0830321311950684,6.39594,25.0,1.0,2
13,1,2,0.4069482809567136,0.8252858246742597,0.8739347646028763,4.24355936050415,6.39594,25.0,77.0,2
14,2,3,0.3540789007070056,0.7960635667367094,0.8330368208637665,12.455946683883669,6.39594,150.0,62.0,2
15,3,4,0.4074282087697353,0.8212773041904935,0.8688409481167239,105.53852152824402,6.39594,500.0,72.0,2
16,4,MapOutlier,,,,0.0,6.39594,,,2
17,5,Avedmat,,,,0.1499629020690918,,,,2
18,0,1,0.6900000000000001,0.9160994905277832,0.9827267895338228,1.890366554260254,6.33419,25.0,1.0,3
19,1,2,0.3854334497331836,0.8122568192890839,0.8799572583410119,3.1223669052124023,6.33419,25.0,77.0,3
20,2,3,0.3443335338836915,0.7932208493499153,0.8264788024863835,9.370866537094116,6.33419,150.0,62.0,3
21,3,4,0.4028321383335126,0.8221515860994614,0.8638648137100596,91.4616391658783,6.33419,500.0,72.0,3
22,4,MapOutlier,,,,0.0,6.33419,,,3
23,5,Avedmat,,,,0.1499629020690918,,,,3
24,0,1,0.7066666666666667,0.9166068421785852,0.9845971084990222,1.5997695922851562,6.9221,25.0,1.0,4
25,1,2,0.41016045787701,0.8229958416281978,0.8958896198061429,9.429503202438354,6.9221,25.0,77.0,4
26,2,3,0.3491431632908645,0.7910660373133878,0.8481867503874485,14.532139301300049,6.9221,150.0,62.0,4
27,3,4,0.4026035399972024,0.8250347860616696,0.8748761349297227,148.14355540275574,6.9221,500.0,72.0,4
28,4,MapOutlier,,,,0.0,6.9221,,,4
29,5,Avedmat,,,,0.1499629020690918,,,,4
30,0,1,0.6283333333333334,0.9088653850015502,0.9787440118863572,2.342114210128784,6.1896,25.0,1.0,5
31,1,2,0.4016924411872135,0.8114501941010422,0.8731243800387305,4.917503595352173,6.1896,25.0,77.0,5
32,2,3,0.3376411964431599,0.7828531221630857,0.8357758294058235,19.286309719085693,6.1896,150.0,62.0,5
33,3,4,0.4685402446908122,0.8465963719079425,0.8393117813751904,77.37501215934753,6.1896,500.0,72.0,5
