,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.5388368606701941,0.9022730649203936,0.968636530973508,15.725309133529665,7.25917,50.0,1.0,0
1,1,2,0.3149746910633783,0.7936308719455238,0.838276612159963,21.82095217704773,7.25917,50.0,114.0,0
2,2,3,0.3743550092703657,0.8204098465094863,0.8431500477907607,2.9248063564300537,7.25917,300.0,28.0,0
3,3,4,0.3908276162184988,0.8105438623282294,0.8123369643230226,63.09009146690369,7.25917,500.0,73.0,0
4,4,MapOutlier,,,,0.0,7.25917,,,0
5,5,Avedmat,,,,0.1795465946197509,,,,0
6,0,1,0.6116754023754024,0.9286314863551224,0.9634515811686892,9.395361423492432,6.89657,50.0,1.0,1
7,1,2,0.2819332522712731,0.7771515914651861,0.8278877648827483,14.705708503723145,6.89657,50.0,114.0,1
8,2,3,0.3508152045199765,0.7967051999395021,0.8329009969388422,2.0003302097320557,6.89657,300.0,28.0,1
9,3,4,0.4046655701572067,0.8184968339309957,0.8247757821410763,56.741681814193726,6.89657,500.0,73.0,1
10,4,MapOutlier,,,,0.0,6.89657,,,1
11,5,Avedmat,,,,0.1795465946197509,,,,1
12,0,1,0.5979592333592334,0.9300785129200656,0.9736800119310566,8.515786170959473,6.71486,50.0,1.0,2
13,1,2,0.3105051168302393,0.8009339250111354,0.8313504668811376,16.970658779144287,6.71486,50.0,114.0,2
14,2,3,0.3836530586798178,0.8330015446535479,0.838205592389009,2.6663973331451416,6.71486,300.0,28.0,2
15,3,4,0.4091183361518559,0.8120444123899563,0.8071251788022258,72.6212637424469,6.71486,500.0,73.0,2
16,4,MapOutlier,,,,0.0,6.71486,,,2
17,5,Avedmat,,,,0.1795465946197509,,,,2
18,0,1,0.5993894201037058,0.9257703851655508,0.9651184418647242,9.214094161987305,7.20308,50.0,1.0,3
19,1,2,0.3112475818650078,0.8019497706188857,0.8360917654150986,12.10859489440918,7.20308,50.0,114.0,3
20,2,3,0.3514212668948611,0.8016297600224991,0.837415604965994,2.0599706172943115,7.20308,300.0,28.0,3
21,3,4,0.3686103257583892,0.7948363748401608,0.8184061055800146,66.15352368354797,7.20308,500.0,73.0,3
22,4,MapOutlier,,,,0.0,7.20308,,,3
23,5,Avedmat,,,,0.1795465946197509,,,,3
24,0,1,0.5464,0.9118043888726096,0.9737304099092772,9.869889497756958,7.29525,50.0,1.0,4
25,1,2,0.3116122105608033,0.80173850215832,0.8434889155056619,8.905917406082153,7.29525,50.0,114.0,4
26,2,3,0.3663014970062385,0.8145355447709752,0.8443014200006006,2.215285539627075,7.29525,300.0,28.0,4
27,3,4,0.399602441070027,0.814796182976216,0.8278596008443464,81.54302620887756,7.29525,500.0,73.0,4
28,4,MapOutlier,,,,0.0,7.29525,,,4
29,5,Avedmat,,,,0.1795465946197509,,,,4
30,0,1,0.5876042608185464,0.92111160421089,0.9742774894722216,20.90482211112976,6.77349,50.0,1.0,5
31,1,2,0.2990535596744281,0.7888938818584105,0.8341266339374452,16.141380786895752,6.77349,50.0,114.0,5
32,2,3,0.3311535426444347,0.7953350447170475,0.8369947912298369,2.3896894454956055,6.77349,300.0,28.0,5
33,3,4,0.3258990831713671,0.7764110276278483,0.8335734144962493,92.34002780914308,6.77349,500.0,73.0,5
34,4,MapOutlier,,,,0.0,6.77349,,,5
35,5,Avedmat,,,,0.1883535385131836,,,,5
36,0,1,0.6157936951936952,0.9287145142455993,0.956366423673131,14.843886375427246,7.25435,50.0,1.0,6
37,1,2,0.3196136873229697,0.8090693756111167,0.8340113054776137,11.514105319976808,7.25435,50.0,114.0,6
38,2,3,0.3075759110241842,0.7742873047404575,0.8333761906054531,2.3496198654174805,7.25435,300.0,28.0,6
39,3,4,0.3939421267919987,0.8260504317303345,0.8495545124224921,48.60986256599426,7.25435,500.0,73.0,6
40,4,MapOutlier,,,,0.0,7.25435,,,6
41,5,Avedmat,,,,0.1883535385131836,,,,6
42,0,1,0.5922625628339915,0.928157440373306,0.9709550129748596,11.231258392333984,7.12323,50.0,1.0,7
43,1,2,0.3087805399545241,0.7930111416512673,0.8351681219422429,14.375890731811523,7.12323,50.0,114.0,7
44,2,3,0.3319189023826503,0.7896719083120366,0.8401177012759767,2.183415412902832,7.12323,300.0,28.0,7
45,3,4,0.4283422478381509,0.8169480598605205,0.7923596809330974,59.808234214782715,7.12323,500.0,73.0,7
46,4,MapOutlier,,,,0.0,7.12323,,,7
47,5,Avedmat,,,,0.1883535385131836,,,,7
48,0,1,0.5875273496344925,0.9242569942570108,0.9647174043402388,5.293797016143799,7.18785,50.0,1.0,8
49,1,2,0.3562052594232818,0.8315909074527615,0.831272459978996,9.743992567062378,7.18785,50.0,114.0,8
50,2,3,0.3905857080072631,0.8345877778582728,0.8433416104227824,2.645979881286621,7.18785,300.0,28.0,8
51,3,4,0.4275327647726903,0.824059115856767,0.8239193469656496,79.38176035881042,7.18785,500.0,73.0,8
52,4,MapOutlier,,,,0.0,7.18785,,,8
53,5,Avedmat,,,,0.1883535385131836,,,,8
54,0,1,0.5690595238095238,0.915464710483895,0.958202771921406,10.959676742553713,7.14951,50.0,1.0,9
