,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.8125,0.9762405560972046,0.9964026901405729,0.08751535415649414,3.08272,21.0,1.0,0
1,1,2,0.530292074350469,0.9052804111755838,0.8807144002022119,54.92764496803284,3.08272,21.0,201.0,0
2,2,MapOutlier,0.4623988754186433,0.861627925354174,0.887409482836796,26.14824676513672,3.08272,,,0
3,3,Avedmat,,,,0.003680706024169922,,,,0
4,0,1,0.8253968253968255,0.974062935197389,0.9966640387664931,0.07373809814453125,3.00412,21.0,1.0,1
5,1,2,0.5267990288919634,0.9016828286317501,0.8776859483994026,34.819501638412476,3.00412,21.0,201.0,1
6,2,MapOutlier,0.4527757706748907,0.855556820522499,0.8783039815702469,21.885714769363403,3.00412,,,1
7,3,Avedmat,,,,0.003680706024169922,,,,1
8,0,1,0.8121693121693121,0.9728949343270072,0.996673057262012,0.07163214683532715,3.00651,21.0,1.0,2
9,1,2,0.5315443315879009,0.9037156188337364,0.8766683889618526,39.163153409957886,3.00651,21.0,201.0,2
10,2,MapOutlier,0.4609433438157845,0.8587834068472936,0.8865437910851846,23.75182294845581,3.00651,,,2
11,3,Avedmat,,,,0.003680706024169922,,,,2
12,0,1,0.8121693121693122,0.9710476597614787,0.9949495404786283,0.1962566375732422,3.21325,21.0,1.0,3
13,1,2,0.5262902739503389,0.9065730198616069,0.8840641936038721,39.20350170135498,3.21325,21.0,201.0,3
14,2,MapOutlier,0.4539085804251907,0.857124409976481,0.8879816268440729,21.030847311019897,3.21325,,,3
15,3,Avedmat,,,,0.003680706024169922,,,,3
16,0,1,0.8253968253968255,0.9738591376721628,0.9967252362614875,0.2027428150177002,3.01268,21.0,1.0,4
17,1,2,0.5276699189969031,0.9036607373532082,0.8771653788191469,52.79852485656738,3.01268,21.0,201.0,4
18,2,MapOutlier,0.4608259267653213,0.8578824722124758,0.8826343696153051,23.974809646606445,3.01268,,,4
19,3,Avedmat,,,,0.003680706024169922,,,,4
20,0,1,0.8303571428571428,0.9794758284501242,0.9964369014266864,0.07644343376159668,2.92398,21.0,1.0,5
21,1,2,0.5239699228199509,0.9017156644518909,0.87295516585105,41.12089991569519,2.92398,21.0,201.0,5
22,2,MapOutlier,0.4570918173440767,0.8589495318968334,0.8871211926532043,22.621057510375977,2.92398,,,5
23,3,Avedmat,,,,0.003680706024169922,,,,5
24,0,1,0.8253968253968255,0.973680807037483,0.996668170433864,0.33283543586730957,3.01769,21.0,1.0,6
25,1,2,0.5280697664995915,0.9037544711120956,0.87771360326739,40.556506395339966,3.01769,21.0,201.0,6
26,2,MapOutlier,0.4602956115828461,0.8596927972440793,0.8829655723171809,18.982106685638428,3.01769,,,6
27,3,Avedmat,,,,0.003680706024169922,,,,6
28,0,1,0.7619047619047619,0.9691997905524983,0.9957293530799404,0.10992932319641113,3.22907,21.0,1.0,7
29,1,2,0.524557371249636,0.906711833359017,0.8846450394762924,46.85885787010193,3.22907,21.0,201.0,7
30,2,MapOutlier,0.47007485175957986,0.8672953122689284,0.8982556995143032,26.061197996139526,3.22907,,,7
31,3,Avedmat,,,,0.003680706024169922,,,,7
32,0,1,0.8303571428571428,0.9792424017461092,0.9964707792521991,0.10431122779846191,2.96305,21.0,1.0,8
33,1,2,0.5248052474731059,0.9029977974737144,0.8765584016895024,32.36267685890198,2.96305,21.0,201.0,8
34,2,MapOutlier,0.45835611604360027,0.8573261287135711,0.8786174827472056,19.674848556518555,2.96305,,,8
35,3,Avedmat,,,,0.003680706024169922,,,,8
36,0,1,0.8253968253968255,0.9740355045151965,0.9967184270909706,0.30252742767333984,2.99633,21.0,1.0,9
37,1,2,0.5245591585374558,0.9031763871555085,0.8771787098687155,38.27685570716858,2.99633,21.0,201.0,9
