,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.6799999999999999,0.8685145603263789,0.9940739886859202,0.67460036277771,5.32374,25.0,1.0,0
1,1,2,0.4165001633246481,0.8428109826383425,0.8769260300421484,837.0130777359009,5.32374,25.0,501.0,0
2,2,MapOutlier,,,,0.0,5.32374,,,0
3,3,Avedmat,,,,0.0061371326446533,,,,0
4,0,1,0.6599999999999999,0.8726760049327426,0.9944626097480848,1.5656614303588867,5.6021,25.0,1.0,1
5,1,2,0.4294305563967057,0.8493958837225285,0.8795053586944427,1558.5981528759005,5.6021,25.0,501.0,1
6,2,MapOutlier,,,,0.0,5.6021,,,1
7,3,Avedmat,,,,0.0061371326446533,,,,1
8,0,1,0.6699999999999999,0.8839782157612955,0.9949666975753804,1.0834412574768066,5.82872,25.0,1.0,2
9,1,2,0.4366670862287301,0.8478684470799145,0.8788803374135683,625.3864693641663,5.82872,25.0,501.0,2
10,2,MapOutlier,,,,0.0,5.82872,,,2
11,3,Avedmat,,,,0.0061371326446533,,,,2
12,0,1,0.69,0.8816868703154879,0.9944285271894108,1.4810247421264648,5.48532,25.0,1.0,3
13,1,2,0.4315246566026232,0.8462221285621768,0.8751382555453463,500.1825187206268,5.48532,25.0,501.0,3
14,2,MapOutlier,,,,0.0,5.48532,,,3
15,3,Avedmat,,,,0.0061371326446533,,,,3
16,0,1,0.6799999999999999,0.8780096483585512,0.9944445305356968,0.7461380958557129,5.38803,25.0,1.0,4
17,1,2,0.4321742967057381,0.8461863125532988,0.8740004904260432,846.3620638847351,5.38803,25.0,501.0,4
18,2,MapOutlier,,,,0.0,5.38803,,,4
19,3,Avedmat,,,,0.0061371326446533,,,,4
20,0,1,0.6599999999999999,0.8756611179386116,0.9940707061913466,0.9424881935119628,5.45245,25.0,1.0,5
21,1,2,0.4173024225747768,0.8443999272200525,0.874675178604001,899.9752705097198,5.45245,25.0,501.0,5
22,2,MapOutlier,,,,0.0,5.45245,,,5
23,3,Avedmat,,,,0.006709337234497,,,,5
24,0,1,0.6699999999999999,0.8719788986308705,0.994068243632809,1.234656572341919,5.43569,25.0,1.0,6
25,1,2,0.431499795250427,0.8462193905066498,0.8740680143841661,664.5933630466461,5.43569,25.0,501.0,6
26,2,MapOutlier,,,,0.0,5.43569,,,6
27,3,Avedmat,,,,0.006709337234497,,,,6
28,0,1,0.6422222222222222,0.882612786398953,0.9941308557510924,1.4216103553771973,5.38529,25.0,1.0,7
29,1,2,0.4211031269754953,0.8418438359184534,0.8771636806835312,730.2168474197388,5.38529,25.0,501.0,7
30,2,MapOutlier,,,,0.0,5.38529,,,7
31,3,Avedmat,,,,0.006709337234497,,,,7
32,0,1,0.69,0.8725028505542707,0.9948617735818585,1.9001407623291016,5.56843,25.0,1.0,8
33,1,2,0.423736205750108,0.8417942179399511,0.8787388556200528,1117.0099873542786,5.56843,25.0,501.0,8
34,2,MapOutlier,,,,0.0,5.56843,,,8
35,3,Avedmat,,,,0.006709337234497,,,,8
36,0,1,0.6200000000000001,0.8681380920197046,0.9934590234989796,1.1759698390960691,5.44097,25.0,1.0,9
37,1,2,0.4240597323242354,0.8422566283741126,0.8812074890711391,766.5793850421906,5.44097,25.0,501.0,9
38,2,MapOutlier,,,,0.0,5.44097,,,9
39,3,Avedmat,,,,0.006709337234497,,,,9
40,0,1,0.63,0.8805464163646289,0.9944504667223476,1.262324571609497,5.52938,25.0,1.0,10
41,1,2,0.4417362683751271,0.8488848245076367,0.8791878601349352,725.1749868392944,5.52938,25.0,501.0,10
42,2,MapOutlier,,,,0.0,5.52938,,,10
43,3,Avedmat,,,,0.006709337234497,,,,10
44,0,1,0.63,0.8689244067952507,0.9943823234669028,0.7762196063995361,5.37648,25.0,1.0,11
45,1,2,0.4241422023305849,0.8426744257836435,0.8774565651296867,895.5356328487396,5.37648,25.0,501.0,11
46,2,MapOutlier,,,,0.0,5.37648,,,11
47,3,Avedmat,,,,0.006709337234497,,,,11
48,0,1,0.6799999999999999,0.88400096177435,0.9943494925959376,1.6552259922027588,5.59954,25.0,1.0,12
49,1,2,0.4408490781868727,0.8485262692389655,0.8801430170601794,711.4512956142426,5.59954,25.0,501.0,12
50,2,MapOutlier,,,,0.0,5.59954,,,12
51,3,Avedmat,,,,0.006709337234497,,,,12
52,0,1,0.6599999999999999,0.8726114131303254,0.9942558653310136,1.7196893692016602,5.47877,25.0,1.0,13
53,1,2,0.4284433618383912,0.8482475248726933,0.8776170859916135,911.6932339668274,5.47877,25.0,501.0,13
54,2,MapOutlier,,,,0.0,5.47877,,,13
55,3,Avedmat,,,,0.006709337234497,,,,13
