,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.6107646697676914,0.9368477048089202,0.976397531054451,22.198244333267212,7.38195,100.0,1.0,0
1,1,2,0.4308969350715368,0.8344058997220153,0.8545873218350527,105.07286238670349,7.38195,100.0,201.0,0
2,2,MapOutlier,,,,0.0,7.38195,,,0
3,3,Avedmat,,,,0.030055999755859375,,,,0
4,0,1,0.5861351012960743,0.927257876936355,0.9712030009441823,9.688144445419312,7.2597,100.0,1.0,1
5,1,2,0.4185846947170874,0.8356789925578324,0.861734827302606,96.94915819168091,7.2597,100.0,201.0,1
6,2,MapOutlier,,,,0.0,7.2597,,,1
7,3,Avedmat,,,,0.030055999755859375,,,,1
8,0,1,0.6097121854121768,0.9378070710709016,0.9753177066865225,30.3918559551239,7.64952,100.0,1.0,2
9,1,2,0.44114479870643897,0.8396445872316712,0.8588197425548876,158.3410885334015,7.64952,100.0,201.0,2
10,2,MapOutlier,,,,0.0,7.64952,,,2
11,3,Avedmat,,,,0.030055999755859375,,,,2
12,0,1,0.5914525133559763,0.9301898905265658,0.9769692426254671,49.89525842666626,7.79707,100.0,1.0,3
13,1,2,0.4267960851500999,0.8381927805737344,0.8639819008242511,169.79120111465454,7.79707,100.0,201.0,3
14,2,MapOutlier,,,,0.0,7.79707,,,3
15,3,Avedmat,,,,0.030055999755859375,,,,3
16,0,1,0.6108073705158497,0.9355877891930685,0.9754313665265213,28.928824424743652,7.58469,100.0,1.0,4
17,1,2,0.41702376348125025,0.8349043741647814,0.8658943401252052,115.99553728103638,7.58469,100.0,201.0,4
18,2,MapOutlier,,,,0.0,7.58469,,,4
19,3,Avedmat,,,,0.030055999755859375,,,,4
20,0,1,0.6224638685504362,0.9405376881283142,0.9735121419224989,51.79374074935913,7.66431,100.0,1.0,5
21,1,2,0.43357049726655533,0.8404766363814701,0.8618433289246434,151.49158787727356,7.66431,100.0,201.0,5
22,2,MapOutlier,,,,0.0,7.66431,,,5
23,3,Avedmat,,,,0.030055999755859375,,,,5
24,0,1,0.6086400679317625,0.9374751174146877,0.9755219359990012,41.67181968688965,7.36145,100.0,1.0,6
25,1,2,0.4195107709638858,0.8349120013261192,0.8565527747273906,139.7286732196808,7.36145,100.0,201.0,6
26,2,MapOutlier,,,,0.0,7.36145,,,6
27,3,Avedmat,,,,0.030055999755859375,,,,6
28,0,1,0.638852409359201,0.9450478485014329,0.9749640102235737,39.68412804603577,7.64949,100.0,1.0,7
29,1,2,0.4375239858421164,0.8371891134877812,0.8620185249184315,158.0778968334198,7.64949,100.0,201.0,7
30,2,MapOutlier,,,,0.0,7.64949,,,7
31,3,Avedmat,,,,0.030055999755859375,,,,7
32,0,1,0.5251097773754023,0.8949401869293357,0.9750262368479624,53.7150456905365,7.43856,100.0,1.0,8
33,1,2,0.42776658142154156,0.8353283599546706,0.8579827173535756,140.39700198173523,7.43856,100.0,201.0,8
34,2,MapOutlier,,,,0.0,7.43856,,,8
35,3,Avedmat,,,,0.030055999755859375,,,,8
36,0,1,0.6216675771187878,0.9389540857669949,0.975930373516723,23.56895112991333,7.37897,100.0,1.0,9
37,1,2,0.4254757243440589,0.8342307928004649,0.8562592860738324,126.8351743221283,7.37897,100.0,201.0,9
38,2,MapOutlier,,,,0.0,7.37897,,,9
39,3,Avedmat,,,,0.030055999755859375,,,,9
40,0,1,0.5980586044844072,0.9334166525963115,0.969613349332705,12.418419122695923,7.25164,100.0,1.0,10
41,1,2,0.4483235767968022,0.8435638103381501,0.8528256827402569,116.87401056289673,7.25164,100.0,201.0,10
42,2,MapOutlier,,,,0.0,7.25164,,,10
43,3,Avedmat,,,,0.030055999755859375,,,,10
44,0,1,0.6286046533156672,0.9414560489479008,0.9728045817408243,26.928605556488037,7.41341,100.0,1.0,11
45,1,2,0.41525386793492197,0.8335746213395853,0.8623051945746709,132.76204419136047,7.41341,100.0,201.0,11
46,2,MapOutlier,,,,0.0,7.41341,,,11
47,3,Avedmat,,,,0.030055999755859375,,,,11
48,0,1,0.537820825008325,0.899619548825543,0.9763695214658551,34.26949977874756,7.53404,100.0,1.0,12
49,1,2,0.42217991959109824,0.8314373938448479,0.8578669319252391,146.08383893966675,7.53404,100.0,201.0,12
50,2,MapOutlier,,,,0.0,7.53404,,,12
51,3,Avedmat,,,,0.030055999755859375,,,,12
52,0,1,0.6220701681566126,0.9373487545067369,0.9741616902276167,16.173096418380737,7.65283,100.0,1.0,13
53,1,2,0.43233499916552914,0.8354587364284556,0.8575863728290908,118.64651560783386,7.65283,100.0,201.0,13
54,2,MapOutlier,,,,0.0,7.65283,,,13
55,3,Avedmat,,,,0.030055999755859375,,,,13
56,0,1,0.5974876032839628,0.9317658576270778,0.9735273041787639,30.138583421707153,7.33065,100.0,1.0,14
57,1,2,0.4182541209157416,0.8346131859932191,0.8587660201139391,155.11584067344666,7.33065,100.0,201.0,14
58,2,MapOutlier,,,,0.0,7.33065,,,14
59,3,Avedmat,,,,0.030055999755859375,,,,14
60,0,1,0.547967788611171,0.9043181987089266,0.9760273313336738,36.2543203830719,7.47071,100.0,1.0,15
61,1,2,0.4271200838757274,0.8342319274737154,0.8594329607559655,170.5980474948883,7.47071,100.0,201.0,15
62,2,MapOutlier,,,,0.0,7.47071,,,15
63,3,Avedmat,,,,0.030055999755859375,,,,15
64,0,1,0.628627956079876,0.9411790588542899,0.9733112461494955,22.369617223739624,7.3526,100.0,1.0,16
