,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.6799999999999999,0.8892458594560494,0.995295368811511,0.7765569686889648,5.71373,25.0,1.0,0
1,1,2,0.4450352874365897,0.8528131030572054,0.8848726353766335,967.0609724521636,5.71373,25.0,501.0,0
2,2,MapOutlier,,,,0.0,5.71373,,,0
3,3,Avedmat,,,,0.0053761005401611,,,,0
4,0,1,0.6699999999999999,0.8797360389718716,0.9941069356390916,1.0841331481933594,5.50041,25.0,1.0,1
5,1,2,0.4391580837371956,0.8454586434605066,0.877601174617585,878.7305960655212,5.50041,25.0,501.0,1
6,2,MapOutlier,,,,0.0,5.50041,,,1
7,3,Avedmat,,,,0.0053761005401611,,,,1
8,0,1,0.66,0.873610731911782,0.994710049427144,0.8136820793151855,5.8974,25.0,1.0,2
9,1,2,0.4298493512144155,0.8457678913604825,0.8783074521927545,1057.60307264328,5.8974,25.0,501.0,2
10,2,MapOutlier,,,,0.0,5.8974,,,2
11,3,Avedmat,,,,0.0053761005401611,,,,2
12,0,1,0.6799999999999999,0.8855405050670901,0.9950293897762406,0.869922399520874,5.50849,25.0,1.0,3
13,1,2,0.4452920964783485,0.8496151704235597,0.8823331306945124,707.7951245307922,5.50849,25.0,501.0,3
14,2,MapOutlier,,,,0.0,5.50849,,,3
15,3,Avedmat,,,,0.0053761005401611,,,,3
16,0,1,0.63,0.8660770668735402,0.9941585178112354,1.032017707824707,5.47357,25.0,1.0,4
17,1,2,0.4296390723004932,0.8508467308136795,0.8845669896674199,1072.2897601127625,5.47357,25.0,501.0,4
18,2,MapOutlier,,,,0.0,5.47357,,,4
19,3,Avedmat,,,,0.0053761005401611,,,,4
20,0,1,0.6799999999999999,0.8715794226712249,0.9939457713116092,1.005488634109497,5.29047,25.0,1.0,5
21,1,2,0.4287914949595316,0.849592241799898,0.883320325953753,964.4408860206604,5.29047,25.0,501.0,5
22,2,MapOutlier,,,,0.0,5.29047,,,5
23,3,Avedmat,,,,0.0055522918701171,,,,5
24,0,1,0.65,0.8950621552659513,0.9948053876911302,1.5113029479980469,5.46801,25.0,1.0,6
25,1,2,0.4465308471216335,0.8527603669948044,0.88347230365939,1232.335883140564,5.46801,25.0,501.0,6
26,2,MapOutlier,,,,0.0,5.46801,,,6
27,3,Avedmat,,,,0.0055522918701171,,,,6
28,0,1,0.65,0.889748453413146,0.9944069416901082,1.1898503303527832,5.20243,25.0,1.0,7
29,1,2,0.439625216487184,0.8493786721815879,0.8777556647283102,1309.0798420906067,5.20243,25.0,501.0,7
30,2,MapOutlier,,,,0.0,5.20243,,,7
31,3,Avedmat,,,,0.0055522918701171,,,,7
32,0,1,0.6044444444444445,0.8796005576420017,0.9940468067862188,0.7087500095367432,5.4722,25.0,1.0,8
33,1,2,0.428684834222975,0.852111841933363,0.8836690322762728,879.6747708320618,5.4722,25.0,501.0,8
34,2,MapOutlier,,,,0.0,5.4722,,,8
35,3,Avedmat,,,,0.0055522918701171,,,,8
36,0,1,0.6599999999999999,0.8680222358245382,0.9934168218843056,1.6545908451080322,5.35745,25.0,1.0,9
37,1,2,0.4380460161231425,0.8472111058699111,0.8715269022321959,993.2475700378418,5.35745,25.0,501.0,9
38,2,MapOutlier,,,,0.0,5.35745,,,9
39,3,Avedmat,,,,0.0055522918701171,,,,9
40,0,1,0.6799999999999999,0.8862814235688782,0.9951684036685616,1.8043038845062256,5.60236,25.0,1.0,10
41,1,2,0.4406524463707188,0.8526600939113591,0.8827765038420557,1096.4138250350952,5.60236,25.0,501.0,10
42,2,MapOutlier,,,,0.0,5.60236,,,10
43,3,Avedmat,,,,0.0055522918701171,,,,10
44,0,1,0.6799999999999999,0.887306815341073,0.9949507655959966,1.2690808773040771,5.48787,25.0,1.0,11
45,1,2,0.4409509462195134,0.8504647338550205,0.8838961051483204,1387.1510787010193,5.48787,25.0,501.0,11
46,2,MapOutlier,,,,0.0,5.48787,,,11
47,3,Avedmat,,,,0.0055522918701171,,,,11
48,0,1,0.6200000000000001,0.8732078310032949,0.9938994464039168,1.8543362617492676,5.35242,25.0,1.0,12
49,1,2,0.4403098725253448,0.847636938545166,0.8737826787302455,1042.0625998973846,5.35242,25.0,501.0,12
50,2,MapOutlier,,,,0.0,5.35242,,,12
51,3,Avedmat,,,,0.0055522918701171,,,,12
52,0,1,0.56,0.860573180270919,0.9939947385934416,0.9314475059509276,5.37051,25.0,1.0,13
53,1,2,0.4277756375599923,0.8489586244206827,0.8838311411549021,807.225034236908,5.37051,25.0,501.0,13
54,2,MapOutlier,,,,0.0,5.37051,,,13
55,3,Avedmat,,,,0.0055522918701171,,,,13
56,0,1,0.62,0.8744827817521316,0.99311993140481,1.8147954940795896,5.10917,25.0,1.0,14
57,1,2,0.4231540863434789,0.8446815405028634,0.8704630030379931,851.3303945064545,5.10917,25.0,501.0,14
58,2,MapOutlier,,,,0.0,5.10917,,,14
59,3,Avedmat,,,,0.0055522918701171,,,,14
60,0,1,0.6699999999999999,0.8774734070240193,0.994302905942188,0.969900608062744,5.27514,25.0,1.0,15
61,1,2,0.4390139948294977,0.8509698369573041,0.8815227069713043,1614.5569880008698,5.27514,25.0,501.0,15
62,2,MapOutlier,,,,0.0,5.27514,,,15
63,3,Avedmat,,,,0.0055522918701171,,,,15
64,0,1,0.6699999999999999,0.87298651682593,0.9943689878642108,1.5166029930114746,5.50149,25.0,1.0,16
65,1,2,0.4352797803175571,0.8485778075640412,0.8821725087432942,1894.4635965824127,5.50149,25.0,501.0,16
66,2,MapOutlier,,,,0.0,5.50149,,,16
67,3,Avedmat,,,,0.0055522918701171,,,,16
68,0,1,0.65,0.8910856090111711,0.9946466410634752,1.3920207023620603,5.34571,25.0,1.0,17
69,1,2,0.4451939456433334,0.8513479981405556,0.8804028658540245,1269.9410536289215,5.34571,25.0,501.0,17
70,2,MapOutlier,,,,0.0,5.34571,,,17
71,3,Avedmat,,,,0.0055522918701171,,,,17
72,0,1,0.6799999999999999,0.8874255102968256,0.9947610518996182,0.7174546718597412,5.37001,25.0,1.0,18
73,1,2,0.4456284927656685,0.8509523627376768,0.8818738751566343,896.3086271286011,5.37001,25.0,501.0,18
74,2,MapOutlier,,,,0.0,5.37001,,,18
75,3,Avedmat,,,,0.0055522918701171,,,,18
76,0,1,0.6699999999999999,0.8800439267362811,0.9949649857854772,1.8110778331756592,6.05751,25.0,1.0,19
77,1,2,0.445457825379768,0.8522465363379339,0.8798675079880746,1378.7820644378662,6.05751,25.0,501.0,19
78,2,MapOutlier,,,,0.0,6.05751,,,19
79,3,Avedmat,,,,0.0055522918701171,,,,19
80,0,1,0.6799999999999999,0.8852845793697186,0.9950491735613038,0.6292929649353027,5.5461,25.0,1.0,20
81,1,2,0.4419347042683252,0.8530373414716852,0.8837450555351792,1156.6725416183472,5.5461,25.0,501.0,20
82,2,MapOutlier,,,,0.0,5.5461,,,20
83,3,Avedmat,,,,0.0055522918701171,,,,20
84,0,1,0.66,0.8717013960449146,0.9936095064935035,2.2712419033050537,5.36425,25.0,1.0,21
