,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.8,0.8863492063492063,0.9974973177736443,0.06811404228210449,3.6139,10.0,1.0,0
1,1,2,0.42321733876249124,0.8301352177266962,0.8588709415893306,746.3593678474426,3.6139,10.0,597.0,0
2,2,MapOutlier,,,,0.0,3.6139,,,0
3,3,Avedmat,,,,0.0021958351135253906,,,,0
4,0,1,0.8,0.9037037037037037,0.9974788939559674,0.09079575538635254,3.73198,10.0,1.0,1
5,1,2,0.4230289475086376,0.8326351288469644,0.8577113307760162,957.4216978549957,3.73198,10.0,597.0,1
6,2,MapOutlier,,,,0.0,3.73198,,,1
7,3,Avedmat,,,,0.0021958351135253906,,,,1
8,0,1,0.9,0.9076455026455028,0.9976685779306592,0.07359528541564941,3.77208,10.0,1.0,2
9,1,2,0.4175730957216869,0.836360723741844,0.8583270169002951,1073.459146976471,3.77208,10.0,597.0,2
10,2,MapOutlier,,,,0.0,3.77208,,,2
11,3,Avedmat,,,,0.0021958351135253906,,,,2
12,0,1,0.8,0.9037037037037037,0.9973943298212026,0.02754044532775879,3.65462,10.0,1.0,3
13,1,2,0.42338518637250705,0.8305415413670171,0.8574436421779877,824.7533137798309,3.65462,10.0,597.0,3
14,2,MapOutlier,,,,0.0,3.65462,,,3
15,3,Avedmat,,,,0.0021958351135253906,,,,3
16,0,1,0.8,0.9037037037037037,0.9975001262414894,0.05805492401123047,3.75075,10.0,1.0,4
17,1,2,0.4264159360136746,0.8368106635976452,0.8576083913357611,826.8060903549194,3.75075,10.0,597.0,4
18,2,MapOutlier,,,,0.0,3.75075,,,4
19,3,Avedmat,,,,0.0021958351135253906,,,,4
20,0,1,0.8,0.8863492063492063,0.9974544950729307,0.0368657112121582,3.57379,10.0,1.0,5
21,1,2,0.42209645062510326,0.8358611323509586,0.8610576953913991,783.135133266449,3.57379,10.0,597.0,5
22,2,MapOutlier,,,,0.0,3.57379,,,5
23,3,Avedmat,,,,0.0021958351135253906,,,,5
24,0,1,0.8,0.8863492063492063,0.9975690941103932,0.02998208999633789,3.68194,10.0,1.0,6
25,1,2,0.42048693482554594,0.8327172083990028,0.8595393105780911,791.8872437477112,3.68194,10.0,597.0,6
26,2,MapOutlier,,,,0.0,3.68194,,,6
27,3,Avedmat,,,,0.0021958351135253906,,,,6
28,0,1,0.8,0.8863492063492063,0.9975318315768371,0.02869868278503418,3.64662,10.0,1.0,7
29,1,2,0.41547225751722483,0.8334570273626567,0.8596099441337028,572.6853559017181,3.64662,10.0,597.0,7
30,2,MapOutlier,,,,0.0,3.64662,,,7
31,3,Avedmat,,,,0.0021958351135253906,,,,7
32,0,1,0.8,0.9037037037037037,0.9975151712309,0.03217363357543945,3.76488,10.0,1.0,8
33,1,2,0.42604073785440955,0.838185837781931,0.8587313711892887,578.960343837738,3.76488,10.0,597.0,8
34,2,MapOutlier,,,,0.0,3.76488,,,8
35,3,Avedmat,,,,0.0021958351135253906,,,,8
36,0,1,0.7,0.886521164021164,0.9970556646570174,0.03368067741394043,3.97913,10.0,1.0,9
37,1,2,0.43114734718854253,0.8390613008209995,0.8654418393365358,606.5066163539886,3.97913,10.0,597.0,9
38,2,MapOutlier,,,,0.0,3.97913,,,9
39,3,Avedmat,,,,0.0021958351135253906,,,,9
40,0,1,0.8,0.9037037037037037,0.997423494843354,0.03443193435668945,3.68092,10.0,1.0,10
41,1,2,0.4180517495795307,0.8332591023867559,0.8557451221663551,453.2196795940399,3.68092,10.0,597.0,10
42,2,MapOutlier,,,,0.0,3.68092,,,10
43,3,Avedmat,,,,0.0021958351135253906,,,,10
44,0,1,0.8,0.9037037037037037,0.9975158653628649,0.030969858169555664,3.76536,10.0,1.0,11
45,1,2,0.42122911023952353,0.8373106207282438,0.8576615875737211,555.3209254741669,3.76536,10.0,597.0,11
