,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.92,0.9651423619119291,0.9998869697334357,3.4565725326538086,2.81702,50.0,1.0,0
1,1,2,0.5963967987766893,0.8875617883596827,0.9687507413012728,110.95406556129456,2.81702,50.0,266.0,0
2,2,MapOutlier,,,,0.0,2.81702,,,0
3,3,Avedmat,,,,0.0039031505584716797,,,,0
4,0,1,0.92,0.9644787167101461,0.9998709693087309,2.7317874431610107,2.64256,50.0,1.0,1
5,1,2,0.6000558381114499,0.887805574942974,0.9672865092630472,138.85994386672974,2.64256,50.0,266.0,1
6,2,MapOutlier,,,,0.0,2.64256,,,1
7,3,Avedmat,,,,0.0039031505584716797,,,,1
8,0,1,0.96,0.9657918453790357,0.9998841031316273,5.044162034988403,2.77992,50.0,1.0,2
9,1,2,0.5978830655455374,0.8883388986989658,0.968997495113582,150.83040356636047,2.77992,50.0,266.0,2
10,2,MapOutlier,,,,0.0,2.77992,,,2
11,3,Avedmat,,,,0.0039031505584716797,,,,2
12,0,1,0.98,0.966225798748993,0.9998717449823115,4.14365553855896,2.65811,50.0,1.0,3
13,1,2,0.6014198425429681,0.8878983381050681,0.96755115720566,168.5584681034088,2.65811,50.0,266.0,3
14,2,MapOutlier,,,,0.0,2.65811,,,3
15,3,Avedmat,,,,0.0039031505584716797,,,,3
16,0,1,0.94,0.964525410534776,0.9998671966788943,3.792581796646118,2.60637,50.0,1.0,4
17,1,2,0.6000227469543958,0.8886458625007841,0.9687332530984871,282.2367949485779,2.60637,50.0,266.0,4
18,2,MapOutlier,,,,0.0,2.60637,,,4
19,3,Avedmat,,,,0.0039031505584716797,,,,4
20,0,1,0.96,0.9657399375345356,0.9998850290854702,4.421698331832886,2.79308,50.0,1.0,5
21,1,2,0.5993014681741758,0.8900117326798286,0.9687400827656039,221.4554054737091,2.79308,50.0,266.0,5
22,2,MapOutlier,,,,0.0,2.79308,,,5
23,3,Avedmat,,,,0.0039031505584716797,,,,5
24,0,1,0.94,0.9650499376079285,0.9998665892802353,3.347639322280884,2.60987,50.0,1.0,6
25,1,2,0.5975140891748281,0.8880905033590918,0.9683518835451439,224.6009018421173,2.60987,50.0,266.0,6
26,2,MapOutlier,,,,0.0,2.60987,,,6
27,3,Avedmat,,,,0.0039031505584716797,,,,6
28,0,1,0.96,0.9649465894736113,0.9998685783231939,5.614160537719727,2.61987,50.0,1.0,7
29,1,2,0.5996381801817258,0.8885701910538532,0.9679796135532386,203.2579803466797,2.61987,50.0,266.0,7
30,2,MapOutlier,,,,0.0,2.61987,,,7
31,3,Avedmat,,,,0.0039031505584716797,,,,7
32,0,1,0.92,0.9639007495544278,0.9998725231051642,3.526972770690918,2.65727,50.0,1.0,8
33,1,2,0.5992132385487121,0.8885443579149604,0.9689668138796967,250.05346012115479,2.65727,50.0,266.0,8
34,2,MapOutlier,,,,0.0,2.65727,,,8
35,3,Avedmat,,,,0.0039031505584716797,,,,8
36,0,1,0.92,0.9639209142423969,0.9998666650141524,8.618668556213379,2.60166,50.0,1.0,9
37,1,2,0.5996360263052843,0.8892925772248094,0.9685327496738868,178.16159629821777,2.60166,50.0,266.0,9
38,2,MapOutlier,,,,0.0,2.60166,,,9
39,3,Avedmat,,,,0.0039031505584716797,,,,9
40,0,1,0.94,0.9648885196483771,0.9998771200732692,4.086270570755005,2.70565,50.0,1.0,10
41,1,2,0.6032569504489433,0.8895524315299379,0.9688276035624964,236.99879622459412,2.70565,50.0,266.0,10
42,2,MapOutlier,,,,0.0,2.70565,,,10
43,3,Avedmat,,,,0.0039031505584716797,,,,10
44,0,1,0.92,0.9640802520831089,0.9998706091270761,3.552487373352051,2.63842,50.0,1.0,11
45,1,2,0.5969547499805097,0.8883101188467405,0.9684182909571719,273.4872019290924,2.63842,50.0,266.0,11
46,2,MapOutlier,,,,0.0,2.63842,,,11
47,3,Avedmat,,,,0.0039031505584716797,,,,11
48,0,1,0.92,0.9645158447828948,0.9998729948499571,4.455809831619263,2.66212,50.0,1.0,12
49,1,2,0.6012248223650963,0.8904445885757237,0.9692867916630302,253.02074193954468,2.66212,50.0,266.0,12
50,2,MapOutlier,,,,0.0,2.66212,,,12
51,3,Avedmat,,,,0.0039031505584716797,,,,12
52,0,1,0.92,0.9640448762969929,0.9998650245076721,5.466395139694214,2.58764,50.0,1.0,13
53,1,2,0.5960588788365241,0.8862356659734832,0.9669695078699722,185.92215871810913,2.58764,50.0,266.0,13
54,2,MapOutlier,,,,0.0,2.58764,,,13
55,3,Avedmat,,,,0.0039031505584716797,,,,13
56,0,1,0.94,0.9654839446741903,0.9998785193890473,3.1129531860351562,2.72067,50.0,1.0,14
57,1,2,0.6010971107474652,0.886336875435897,0.9673297991220351,224.81537890434265,2.72067,50.0,266.0,14
58,2,MapOutlier,,,,0.0,2.72067,,,14
59,3,Avedmat,,,,0.0039031505584716797,,,,14
60,0,1,0.94,0.9645611961282042,0.9998652376891014,7.833603620529175,2.59631,50.0,1.0,15
61,1,2,0.5942841913867434,0.8852640607314826,0.9678927304305998,183.42392492294312,2.59631,50.0,266.0,15
62,2,MapOutlier,,,,0.0,2.59631,,,15
63,3,Avedmat,,,,0.0039031505584716797,,,,15
64,0,1,0.94,0.9648384467983524,0.9998808109294908,2.9778244495391846,2.74571,50.0,1.0,16
65,1,2,0.6052647174902847,0.8905659715764962,0.9693484761264907,148.13042664527893,2.74571,50.0,266.0,16
66,2,MapOutlier,,,,0.0,2.74571,,,16
67,3,Avedmat,,,,0.0039031505584716797,,,,16
68,0,1,0.94,0.9648587713768303,0.9998735122113158,3.836613655090332,2.66913,50.0,1.0,17
69,1,2,0.5995871870994934,0.8886013929965851,0.9681830734813789,147.66905856132507,2.66913,50.0,266.0,17
70,2,MapOutlier,,,,0.0,2.66913,,,17
71,3,Avedmat,,,,0.0039031505584716797,,,,17
72,0,1,0.92,0.9650295666862269,0.9998840774836599,4.287136077880859,2.78181,50.0,1.0,18
73,1,2,0.602860877187032,0.889486193977675,0.9691759480411777,169.0672926902771,2.78181,50.0,266.0,18
74,2,MapOutlier,,,,0.0,2.78181,,,18
75,3,Avedmat,,,,0.0039031505584716797,,,,18
76,0,1,0.94,0.9641820666406518,0.999868026123061,2.561969041824341,2.62791,50.0,1.0,19
77,1,2,0.597485826174038,0.8889378516315813,0.968589168893339,119.45112681388855,2.62791,50.0,266.0,19
78,2,MapOutlier,,,,0.0,2.62791,,,19
79,3,Avedmat,,,,0.0039031505584716797,,,,19
