,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.7266666666666666,0.9170609758996755,0.9978823212822006,8.113023281097412,5.75113,50.0,1.0,0
1,1,2,0.5023734554021854,0.8807694061169983,0.9461844502354327,144.9370195865631,5.75113,50.0,266.0,0
2,2,MapOutlier,,,,0.0,5.75113,,,0
3,3,Avedmat,,,,0.003937959671020508,,,,0
4,0,1,0.7322222222222221,0.9198744281104594,0.9981265900675257,6.468477010726929,6.05506,50.0,1.0,1
5,1,2,0.5067542239936276,0.8828647568677618,0.9487335589197969,158.26125168800354,6.05506,50.0,266.0,1
6,2,MapOutlier,,,,0.0,6.05506,,,1
7,3,Avedmat,,,,0.003937959671020508,,,,1
8,0,1,0.72,0.9101515607838087,0.9977608377426133,4.619340181350708,5.50642,50.0,1.0,2
9,1,2,0.5035346552282888,0.8801580795495589,0.943413445825501,127.33771657943726,5.50642,50.0,266.0,2
10,2,MapOutlier,,,,0.0,5.50642,,,2
11,3,Avedmat,,,,0.003937959671020508,,,,2
12,0,1,0.74,0.9049858411146067,0.9976845879287789,4.062101602554321,5.51074,50.0,1.0,3
13,1,2,0.5007515074586479,0.8793156701217033,0.9448750848229981,159.59685039520264,5.51074,50.0,266.0,3
14,2,MapOutlier,,,,0.0,5.51074,,,3
15,3,Avedmat,,,,0.003937959671020508,,,,3
16,0,1,0.6799999999999999,0.9065655171200738,0.9976010298827361,7.336238622665405,5.43977,50.0,1.0,4
17,1,2,0.4973829042649879,0.8762159275351898,0.9453176178020342,118.52912974357605,5.43977,50.0,266.0,4
18,2,MapOutlier,,,,0.0,5.43977,,,4
19,3,Avedmat,,,,0.003937959671020508,,,,4
20,0,1,0.7300000000000001,0.913255191147492,0.9979482407999953,5.090867757797241,5.83683,50.0,1.0,5
21,1,2,0.5031550767246209,0.8810994448378572,0.9477468440348665,149.19890427589417,5.83683,50.0,266.0,5
22,2,MapOutlier,,,,0.0,5.83683,,,5
23,3,Avedmat,,,,0.003937959671020508,,,,5
24,0,1,0.7122222222222222,0.9089650171750818,0.9976277830524773,10.516594648361206,5.42848,50.0,1.0,6
25,1,2,0.5032176957781344,0.878855107555154,0.9437961953013013,138.0945496559143,5.42848,50.0,266.0,6
26,2,MapOutlier,,,,0.0,5.42848,,,6
27,3,Avedmat,,,,0.003937959671020508,,,,6
28,0,1,0.76,0.9041616527946849,0.9976272633457217,7.680570363998413,5.38591,50.0,1.0,7
29,1,2,0.5000981666053095,0.8790072596536264,0.942293985718492,120.43514513969421,5.38591,50.0,266.0,7
30,2,MapOutlier,,,,0.0,5.38591,,,7
31,3,Avedmat,,,,0.003937959671020508,,,,7
32,0,1,0.74,0.9015404370383155,0.9974830634489202,3.9096553325653076,5.40371,50.0,1.0,8
33,1,2,0.5033034463632557,0.8788025209549367,0.9440869358437178,135.88623809814453,5.40371,50.0,266.0,8
34,2,MapOutlier,,,,0.0,5.40371,,,8
35,3,Avedmat,,,,0.003937959671020508,,,,8
36,0,1,0.74,0.90181868848201,0.9974473911533799,2.730485677719116,5.20528,50.0,1.0,9
37,1,2,0.5003613788526796,0.8782595286167323,0.9414953218470089,106.66555452346802,5.20528,50.0,266.0,9
38,2,MapOutlier,,,,0.0,5.20528,,,9
39,3,Avedmat,,,,0.003937959671020508,,,,9
40,0,1,0.76,0.9059411343360018,0.9976233124267774,6.990078449249268,5.39253,50.0,1.0,10
41,1,2,0.49929823125995976,0.8795265626065507,0.9426332643014937,90.50687026977539,5.39253,50.0,266.0,10
42,2,MapOutlier,,,,0.0,5.39253,,,10
43,3,Avedmat,,,,0.003937959671020508,,,,10
44,0,1,0.7200000000000001,0.9099754566552014,0.997593411891897,4.722816467285156,5.42378,50.0,1.0,11
45,1,2,0.5002355844309644,0.8783411246603456,0.9444026353860728,119.80942702293396,5.42378,50.0,266.0,11
46,2,MapOutlier,,,,0.0,5.42378,,,11
47,3,Avedmat,,,,0.003937959671020508,,,,11
48,0,1,0.7333333333333334,0.9092358373194315,0.9973530684325259,4.368471384048462,5.17212,50.0,1.0,12
49,1,2,0.4996528121179842,0.8769460471382335,0.9419229767212052,88.89441108703613,5.17212,50.0,266.0,12
50,2,MapOutlier,,,,0.0,5.17212,,,12
51,3,Avedmat,,,,0.003937959671020508,,,,12
52,0,1,0.7408333333333333,0.9139763766022739,0.9977597107517607,5.564042568206787,5.58539,50.0,1.0,13
53,1,2,0.5011222678636043,0.8819404427797003,0.9446268458291399,118.24314332008362,5.58539,50.0,266.0,13
54,2,MapOutlier,,,,0.0,5.58539,,,13
55,3,Avedmat,,,,0.003937959671020508,,,,13
56,0,1,0.8,0.9073361845048363,0.9976637924364796,6.064239263534546,5.47122,50.0,1.0,14
57,1,2,0.5058637490135964,0.8804092567898931,0.9444871195708561,91.40821766853333,5.47122,50.0,266.0,14
58,2,MapOutlier,,,,0.0,5.47122,,,14
59,3,Avedmat,,,,0.003937959671020508,,,,14
60,0,1,0.7311111111111112,0.9084707804797464,0.9976575067433038,6.076115846633911,5.47309,50.0,1.0,15
61,1,2,0.5004622336104299,0.8787730837349091,0.9440623789751065,108.78209853172302,5.47309,50.0,266.0,15
62,2,MapOutlier,,,,0.0,5.47309,,,15
63,3,Avedmat,,,,0.003937959671020508,,,,15
64,0,1,0.74,0.9064203998626335,0.9978524204443063,5.0666892528533936,5.6391,50.0,1.0,16
65,1,2,0.5058562455104848,0.8819149731328626,0.9449103332373162,136.5780713558197,5.6391,50.0,266.0,16
66,2,MapOutlier,,,,0.0,5.6391,,,16
67,3,Avedmat,,,,0.003937959671020508,,,,16
68,0,1,0.7033333333333335,0.912501596000075,0.9974796652500869,2.8693528175354004,5.28776,50.0,1.0,17
69,1,2,0.49849323814560836,0.8778910525366544,0.942556185063681,123.23488020896912,5.28776,50.0,266.0,17
70,2,MapOutlier,,,,0.0,5.28776,,,17
71,3,Avedmat,,,,0.003937959671020508,,,,17
72,0,1,0.72,0.9073870866005095,0.9977536825665761,5.307464122772217,5.51533,50.0,1.0,18
73,1,2,0.5025950592157129,0.8794815428418108,0.943478006693391,126.02879452705383,5.51533,50.0,266.0,18
74,2,MapOutlier,,,,0.0,5.51533,,,18
75,3,Avedmat,,,,0.003937959671020508,,,,18
76,0,1,0.74,0.9019415916154118,0.9974627063674549,6.180049657821655,5.25051,50.0,1.0,19
77,1,2,0.500417513229662,0.8775933103131602,0.9433699274094448,184.95858120918274,5.25051,50.0,266.0,19
78,2,MapOutlier,,,,0.0,5.25051,,,19
79,3,Avedmat,,,,0.003937959671020508,,,,19
