,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.5775616437703973,0.8941815692951157,0.9542153692255336,299.5412290096283,7.9699,207.0,1.0,0
1,1,2,0.3719878114578605,0.8016599238261872,0.8371501754893237,93.04736828804016,7.9699,207.0,50.0,0
2,2,MapOutlier,,,,0.0,7.9699,,,0
3,3,Avedmat,,,,0.0282464027404785,,,,0
4,0,1,0.5342074038709949,0.876787581022768,0.9506091481801788,168.86577558517456,7.17856,207.0,1.0,1
5,1,2,0.3733864715227082,0.8001425747453201,0.8295142700476165,76.12678408622742,7.17856,207.0,50.0,1
6,2,MapOutlier,,,,0.0,7.17856,,,1
7,3,Avedmat,,,,0.0282464027404785,,,,1
8,0,1,0.547702630274423,0.8808843422516933,0.9448036033666652,111.89900422096252,7.43985,207.0,1.0,2
9,1,2,0.3709838037259755,0.7983468460686587,0.8444903191715807,56.41543102264404,7.43985,207.0,50.0,2
10,2,MapOutlier,,,,0.0,7.43985,,,2
11,3,Avedmat,,,,0.0282464027404785,,,,2
12,0,1,0.5257934753852296,0.8784927977093142,0.9543108970961168,153.11577606201172,7.58823,207.0,1.0,3
13,1,2,0.3670219535199348,0.7981974580693494,0.8330350241368129,91.23719668388368,7.58823,207.0,50.0,3
14,2,MapOutlier,,,,0.0,7.58823,,,3
15,3,Avedmat,,,,0.0282464027404785,,,,3
16,0,1,0.5536266099803748,0.8857381851196393,0.9513444189962555,128.72046065330505,7.72469,207.0,1.0,4
17,1,2,0.3679248456647399,0.8003403509976286,0.8456085969665182,74.46108102798462,7.72469,207.0,50.0,4
18,2,MapOutlier,,,,0.0,7.72469,,,4
19,3,Avedmat,,,,0.0282464027404785,,,,4
20,0,1,0.5976348497255047,0.9081913875669289,0.8936950902935529,147.97086143493652,8.8048,242.0,1.0,5
21,1,2,0.3675668655483893,0.8068910488727353,0.8378531899385986,52.92016267776489,8.8048,242.0,48.0,5
22,2,MapOutlier,,,,0.0,8.8048,,,5
23,3,Avedmat,,,,0.0294997692108154,,,,5
24,0,1,0.5627881344679048,0.8921575886900251,0.913471332365185,259.09362030029297,8.33136,242.0,1.0,6
25,1,2,0.3666726703461971,0.799594829117776,0.8417646692606998,51.588552951812744,8.33136,242.0,48.0,6
26,2,MapOutlier,,,,0.0,8.33136,,,6
27,3,Avedmat,,,,0.0294997692108154,,,,6
28,0,1,0.5805318470988751,0.8959926059617839,0.9332148344863088,298.054327249527,8.33254,242.0,1.0,7
29,1,2,0.3626872213491953,0.7991131388476064,0.8478803072201537,52.79049253463745,8.33254,242.0,48.0,7
30,2,MapOutlier,,,,0.0,8.33254,,,7
31,3,Avedmat,,,,0.0294997692108154,,,,7
32,0,1,0.5792110094786657,0.903541744172457,0.9045351443298026,178.2543866634369,8.71347,242.0,1.0,8
