-3.351786136627197266e-01,3.925881087779998779e-01
-3.351562023162841797e-01,3.923367857933044434e-01
-3.350048065185546875e-01,3.920313119888305664e-01
-3.349705338478088379e-01,3.921344280242919922e-01
-3.317084312438964844e-01,3.878033459186553955e-01
-3.271815478801727295e-01,3.805973231792449951e-01
-3.246473670005798340e-01,3.709615468978881836e-01
-3.226252794265747070e-01,3.591924011707305908e-01
-2.979122996330261230e-01,3.347341716289520264e-01
-2.915102243423461914e-01,2.996400594711303711e-01
-2.501128911972045898e-01,3.153878152370452881e-01
-2.748547196388244629e-01,2.672980427742004395e-01
-2.354067862033843994e-01,2.578372955322265625e-01
-2.155886888504028320e-01,2.379708737134933472e-01
-2.415248900651931763e-01,1.994487196207046509e-01
-1.473501175642013550e-01,2.325870096683502197e-01
-1.477386355400085449e-01,1.721125096082687378e-01
-1.394493281841278076e-01,1.563428491353988647e-01
-3.185291588306427002e-02,1.222229078412055969e-01
-8.927412331104278564e-02,1.710717529058456421e-01
-1.494673490524291992e-01,6.889249384403228760e-02
2.520489133894443512e-02,-1.819128170609474182e-02
8.434890955686569214e-02,1.412823945283889771e-01
-8.703213185071945190e-02,-1.276286598294973373e-02
3.568537533283233643e-02,-6.429380178451538086e-02
1.017607375979423523e-02,1.300078481435775757e-01
-3.790014609694480896e-02,4.989831894636154175e-02
1.852628588676452637e-01,5.494486913084983826e-02
1.191876605153083801e-01,-2.369548194110393524e-02
1.127427816390991211e-01,-1.700179418548941612e-03
1.410771757364273071e-01,2.327482588589191437e-02
2.047581225633621216e-01,3.779778629541397095e-02
1.352604329586029053e-01,6.191249191761016846e-02
1.697148531675338745e-01,9.057495743036270142e-03
1.995489448308944702e-01,1.220700815320014954e-01
8.101234585046768188e-02,3.270152211189270020e-02
2.133076936006546021e-01,9.740686044096946716e-03
1.805216819047927856e-01,7.386811822652816772e-02
2.391041219234466553e-01,5.278970673680305481e-02
2.732532322406768799e-01,7.958224415779113770e-02
2.709979116916656494e-01,4.896773397922515869e-02
2.572353482246398926e-01,8.846829831600189209e-02
3.078254759311676025e-01,5.354547873139381409e-02
2.800724506378173828e-01,2.692033164203166962e-02
