8.893620967864990234e-01,-1.228104755282402039e-01
2.254184037446975708e-01,7.474135756492614746e-01
-4.250775575637817383e-01,-5.702169537544250488e-01
-8.729217201471328735e-02,-5.397362709045410156e-01
6.000887751579284668e-01,3.507458791136741638e-02
8.448002934455871582e-01,-7.510606199502944946e-02
-5.569067597389221191e-01,-7.704167962074279785e-01
-2.782021462917327881e-01,5.678378939628601074e-01
-4.084816873073577881e-01,-5.527333617210388184e-01
3.146203160285949707e-01,1.955177262425422668e-02
-5.068303346633911133e-01,-7.419152855873107910e-01
2.885802984237670898e-01,-5.150666236877441406e-01
-4.752027094364166260e-01,-7.438075542449951172e-01
-1.208422854542732239e-01,4.590101540088653564e-01
-4.805839359760284424e-01,-7.467719912528991699e-01
8.558805584907531738e-01,-8.522151410579681396e-02
3.036909699440002441e-01,-1.153436228632926941e-01
-6.407114267349243164e-01,-6.656153202056884766e-01
8.138025403022766113e-01,-6.983229517936706543e-02
-4.506089091300964355e-01,-7.637798190116882324e-01
3.124411702156066895e-01,1.912354528903961182e-01
-5.383648872375488281e-01,-7.691572308540344238e-01
-4.379612207412719727e-01,1.670934110879898071e-01
-4.211441278457641602e-01,-6.036790013313293457e-01
2.694158852100372314e-01,6.416957378387451172e-01
-2.782028019428253174e-01,5.675159096717834473e-01
-6.037921905517578125e-01,-7.660632133483886719e-01
2.303649634122848511e-01,1.750654578208923340e-01
1.942952722311019897e-01,9.743111133575439453e-01
2.299149334430694580e-01,-1.814029216766357422e-01
3.186590075492858887e-01,1.104803830385208130e-01
1.871779710054397583e-01,9.713643789291381836e-01
4.693966731429100037e-02,3.807668015360832214e-02
4.691309630870819092e-01,-2.533124089241027832e-01
-4.612827301025390625e-01,1.424243897199630737e-01
7.046907395124435425e-02,1.214696168899536133e-01
-6.419677138328552246e-01,-6.840525865554809570e-01
1.156336069107055664e-01,9.111293554306030273e-01
1.293985843658447266e-01,2.353967912495136261e-02
4.437850713729858398e-01,-1.348733622580766678e-02
-9.468963742256164551e-02,1.705499589443206787e-01
8.617200255393981934e-01,-9.454320371150970459e-02
-5.155015587806701660e-01,1.720673143863677979e-01
-3.080996274948120117e-01,8.902201056480407715e-02
-8.240206539630889893e-02,3.646222651004791260e-01
-8.822143077850341797e-01,3.974342048168182373e-01
1.959460228681564331e-01,7.912287116050720215e-01
8.086220026016235352e-01,-6.415846198797225952e-02
-4.561031162738800049e-01,-7.641379237174987793e-01
1.888529956340789795e-01,-1.322279870510101318e-01
8.878854103386402130e-03,5.149264261126518250e-02
2.949874401092529297e-01,-4.516031742095947266e-01
1.254501938819885254e-01,9.348984360694885254e-01
3.181646168231964111e-01,2.498706728219985962e-01
-8.695293962955474854e-02,-5.404917001724243164e-01
2.072302997112274170e-01,7.773805856704711914e-01
2.410808056592941284e-01,7.839055061340332031e-01
3.004095256328582764e-01,-2.514136731624603271e-01
-2.514129877090454102e-01,-7.973653674125671387e-01
2.175310105085372925e-01,3.778519332408905029e-01
4.224408864974975586e-01,-3.784739375114440918e-01
5.517950281500816345e-02,5.346261858940124512e-01
2.337471097707748413e-01,-8.719074539840221405e-03
-4.570365846157073975e-01,1.394250690937042236e-01
1.394268870353698730e-01,9.350166916847229004e-01
-4.839315712451934814e-01,1.565677076578140259e-01
-6.066340804100036621e-01,3.345173597335815430e-01
-5.021744370460510254e-01,1.691352874040603638e-01
-2.515477836132049561e-01,9.692580252885818481e-02
8.531389385461807251e-02,7.979805022478103638e-02
3.171002268791198730e-01,7.221949100494384766e-01
9.145902842283248901e-02,8.813520073890686035e-01
1.396384388208389282e-01,1.649404317140579224e-01
-1.322836875915527344e-01,7.193495333194732666e-02
-4.617831110954284668e-01,-7.260189652442932129e-01
-6.754279732704162598e-01,-3.032616972923278809e-01
2.965540159493684769e-03,3.740509450435638428e-01
2.187864929437637329e-01,1.802709698677062988e-01
8.894845247268676758e-01,-1.228994056582450867e-01
-4.207919538021087646e-01,1.351111233234405518e-01
7.485424876213073730e-01,1.944080227985978127e-03
