,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.7955555555555556,0.9515240615707135,0.9983904008086227,18.761680603027344,4.5568,100.0,1.0,0
1,1,2,0.6124738284530314,0.9073346146127652,0.9817364526479009,112.83882904052734,4.5568,100.0,201.0,0
2,2,MapOutlier,,,,0.0,4.5568,,,0
3,3,Avedmat,,,,0.0069751739501953125,,,,0
4,0,1,0.8083333333333332,0.9505523072683213,0.9982002135586926,16.030506134033203,4.68531,100.0,1.0,1
5,1,2,0.6106143798283604,0.9061460226837642,0.9819848891113347,101.6160135269165,4.68531,100.0,201.0,1
6,2,MapOutlier,,,,0.0,4.68531,,,1
7,3,Avedmat,,,,0.0069751739501953125,,,,1
8,0,1,0.7977777777777778,0.9508339402339131,0.9984052679060779,15.444481611251831,4.52037,100.0,1.0,2
9,1,2,0.6126177542928007,0.9073724981705249,0.9815959910617971,115.32104086875916,4.52037,100.0,201.0,2
10,2,MapOutlier,,,,0.0,4.52037,,,2
11,3,Avedmat,,,,0.0069751739501953125,,,,2
12,0,1,0.83,0.9472680158142339,0.9983993545426572,19.94433331489563,4.48831,100.0,1.0,3
13,1,2,0.6099929277842046,0.9060693238599086,0.9814843933869232,114.56945633888245,4.48831,100.0,201.0,3
14,2,MapOutlier,,,,0.0,4.48831,,,3
15,3,Avedmat,,,,0.0069751739501953125,,,,3
16,0,1,0.8088888888888889,0.9532358558937879,0.999011544125164,27.34006357192993,4.69164,100.0,1.0,4
17,1,2,0.6150131468715528,0.907356556581754,0.9823793950728804,108.40224552154541,4.69164,100.0,201.0,4
18,2,MapOutlier,,,,0.0,4.69164,,,4
19,3,Avedmat,,,,0.0069751739501953125,,,,4
20,0,1,0.824375,0.9543363093895256,0.9990077965665454,25.5800359249115,4.66567,100.0,1.0,5
21,1,2,0.6129082638334914,0.906844445929213,0.9822406525887273,105.27925682067871,4.66567,100.0,201.0,5
22,2,MapOutlier,,,,0.0,4.66567,,,5
23,3,Avedmat,,,,0.0069751739501953125,,,,5
24,0,1,0.8144444444444444,0.9517824945864055,0.9989756809133044,25.157958269119263,4.53377,100.0,1.0,6
25,1,2,0.6103870658863556,0.9063394799415694,0.9816563001526561,123.21009802818298,4.53377,100.0,201.0,6
26,2,MapOutlier,,,,0.0,4.53377,,,6
27,3,Avedmat,,,,0.0069751739501953125,,,,6
28,0,1,0.8088888888888889,0.9525449840413358,0.9989749649980212,27.249408721923828,4.55984,100.0,1.0,7
29,1,2,0.6100778258867259,0.9061165747295906,0.9818288172941785,105.5636146068573,4.55984,100.0,201.0,7
30,2,MapOutlier,,,,0.0,4.55984,,,7
31,3,Avedmat,,,,0.0069751739501953125,,,,7
32,0,1,0.7949999999999999,0.9509464215246815,0.9982334162381393,18.276455402374268,4.54478,100.0,1.0,8
33,1,2,0.6127858079431824,0.9074427334503733,0.9816708511741703,103.33446598052979,4.54478,100.0,201.0,8
34,2,MapOutlier,,,,0.0,4.54478,,,8
35,3,Avedmat,,,,0.0069751739501953125,,,,8
36,0,1,0.8183333333333334,0.9527412362573313,0.998992090386221,23.225441217422485,4.62484,100.0,1.0,9
37,1,2,0.6140032596834761,0.9078062894582817,0.981911033548119,101.40650582313538,4.62484,100.0,201.0,9
38,2,MapOutlier,,,,0.0,4.62484,,,9
39,3,Avedmat,,,,0.0069751739501953125,,,,9
40,0,1,0.8044444444444445,0.9508753458805774,0.9989753611466005,27.03375244140625,4.60291,100.0,1.0,10
41,1,2,0.6057741812609199,0.9052650687270934,0.982094861267193,162.59052419662476,4.60291,100.0,201.0,10
42,2,MapOutlier,,,,0.0,4.60291,,,10
43,3,Avedmat,,,,0.0069751739501953125,,,,10
44,0,1,0.8044444444444445,0.9528837190822075,0.9990022650294031,30.210190773010254,4.64168,100.0,1.0,11
45,1,2,0.6096301189831949,0.9069213327257382,0.9821571853966595,107.60252475738525,4.64168,100.0,201.0,11
46,2,MapOutlier,,,,0.0,4.64168,,,11
47,3,Avedmat,,,,0.0069751739501953125,,,,11
48,0,1,0.818888888888889,0.950866547613962,0.9981844072633685,17.941830158233643,4.54733,100.0,1.0,12
49,1,2,0.6112467611278156,0.9064198983045716,0.981577296949094,106.41451644897461,4.54733,100.0,201.0,12
50,2,MapOutlier,,,,0.0,4.54733,,,12
51,3,Avedmat,,,,0.0069751739501953125,,,,12
52,0,1,0.7833333333333333,0.9500557541912157,0.9952524406191509,13.03215765953064,4.55729,100.0,1.0,13
53,1,2,0.6101630653407777,0.9056080432987287,0.9811187076854677,91.87658739089966,4.55729,100.0,201.0,13
54,2,MapOutlier,,,,0.0,4.55729,,,13
55,3,Avedmat,,,,0.0069751739501953125,,,,13
56,0,1,0.7927777777777778,0.9508860586801032,0.9987279483927571,25.250705242156982,4.59421,100.0,1.0,14
57,1,2,0.6098485792318957,0.905950263466743,0.9818091709163338,105.56069755554199,4.59421,100.0,201.0,14
58,2,MapOutlier,,,,0.0,4.59421,,,14
59,3,Avedmat,,,,0.0069751739501953125,,,,14
60,0,1,0.8127777777777778,0.9530848603500344,0.9989936034137261,24.570088148117065,4.63674,100.0,1.0,15
61,1,2,0.6125032048409242,0.9064238858016301,0.9822215288780615,103.78938579559326,4.63674,100.0,201.0,15
62,2,MapOutlier,,,,0.0,4.63674,,,15
