,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.7372222222222223,0.9346226210582044,0.9949101539494004,71.28698062896729,5.74081,100.0,1.0,0
1,1,2,0.5688598227707121,0.8893547138205918,0.968562645194252,202.5541954040527,5.74081,100.0,201.0,0
2,2,MapOutlier,,,,0.0,5.74081,,,0
3,3,Avedmat,,,,0.0142769813537597,,,,0
4,0,1,0.7416666666666666,0.9356582593728704,0.9952398098251194,67.5474545955658,5.73513,100.0,1.0,1
5,1,2,0.565294219060283,0.8884153333989478,0.968458738249114,161.95383977890015,5.73513,100.0,201.0,1
6,2,MapOutlier,,,,0.0,5.73513,,,1
7,3,Avedmat,,,,0.0142769813537597,,,,1
8,0,1,0.7438888888888888,0.9345636858189496,0.9931665625653288,32.61307430267334,5.69689,100.0,1.0,2
9,1,2,0.5691609018990342,0.8906576233015676,0.9678565688680916,185.89912152290344,5.69689,100.0,201.0,2
10,2,MapOutlier,,,,0.0,5.69689,,,2
11,3,Avedmat,,,,0.0142769813537597,,,,2
12,0,1,0.7427083333333333,0.9388200835568824,0.9936495721095372,30.522898197174072,5.76494,100.0,1.0,3
13,1,2,0.5675626736991659,0.8892447027064712,0.9687806554807306,174.8508803844452,5.76494,100.0,201.0,3
14,2,MapOutlier,,,,0.0,5.76494,,,3
15,3,Avedmat,,,,0.0142769813537597,,,,3
16,0,1,0.7555555555555555,0.9338683849157446,0.9921009120055336,29.006569147109985,5.472,100.0,1.0,4
17,1,2,0.56679686130497,0.8891414530210607,0.9662282510507284,142.6049406528473,5.472,100.0,201.0,4
18,2,MapOutlier,,,,0.0,5.472,,,4
19,3,Avedmat,,,,0.0142769813537597,,,,4
20,0,1,0.7577777777777778,0.936973779521279,0.991275448913544,43.075772762298584,5.86076,100.0,1.0,5
21,1,2,0.5653589175951949,0.8886637128653808,0.968423286800414,159.88145661354065,5.86076,100.0,201.0,5
22,2,MapOutlier,,,,0.0,5.86076,,,5
23,3,Avedmat,,,,0.0127384662628173,,,,5
24,0,1,0.7644444444444445,0.9357386436680027,0.995778821590088,50.71181225776672,5.73728,100.0,1.0,6
25,1,2,0.5660999766371951,0.8893028806110369,0.9691192907444374,186.67348051071167,5.73728,100.0,201.0,6
26,2,MapOutlier,,,,0.0,5.73728,,,6
27,3,Avedmat,,,,0.0127384662628173,,,,6
28,0,1,0.7466666666666666,0.9356713282074592,0.99209891799829,57.46417236328125,5.65268,100.0,1.0,7
29,1,2,0.5667901384164924,0.8889049385367465,0.9675093114810124,147.82410097122192,5.65268,100.0,201.0,7
30,2,MapOutlier,,,,0.0,5.65268,,,7
31,3,Avedmat,,,,0.0127384662628173,,,,7
32,0,1,0.7344444444444443,0.9342024607556672,0.9927708124458032,43.705244064331055,5.56506,100.0,1.0,8
33,1,2,0.5652792998012344,0.8882293020566779,0.9670043154393152,149.3408398628235,5.56506,100.0,201.0,8
34,2,MapOutlier,,,,0.0,5.56506,,,8
35,3,Avedmat,,,,0.0127384662628173,,,,8
36,0,1,0.7666666666666666,0.9339001289666664,0.9932192540857376,47.15506625175476,5.54134,100.0,1.0,9
37,1,2,0.563422541011678,0.8872600776836791,0.9675391377075552,197.28591895103455,5.54134,100.0,201.0,9
38,2,MapOutlier,,,,0.0,5.54134,,,9
39,3,Avedmat,,,,0.0127384662628173,,,,9
40,0,1,0.73,0.9357221472089956,0.994105225112441,71.94131970405579,5.70804,100.0,1.0,10
41,1,2,0.5709196083317042,0.8905868670164614,0.9674884112736988,175.32899975776672,5.70804,100.0,201.0,10
42,2,MapOutlier,,,,0.0,5.70804,,,10
43,3,Avedmat,,,,0.0127384662628173,,,,10
44,0,1,0.7372222222222221,0.93418204502318,0.9926321203034943,30.40938448905945,5.51857,100.0,1.0,11
45,1,2,0.5656071055125775,0.8871768915282685,0.9668986329609714,152.23620223999023,5.51857,100.0,201.0,11
46,2,MapOutlier,,,,0.0,5.51857,,,11
47,3,Avedmat,,,,0.0127384662628173,,,,11
48,0,1,0.7450000000000001,0.9360761831103448,0.9938918344194536,53.80587148666382,5.74509,100.0,1.0,12
49,1,2,0.5645021940672905,0.88791009422971,0.9683326310366052,152.9171941280365,5.74509,100.0,201.0,12
50,2,MapOutlier,,,,0.0,5.74509,,,12
51,3,Avedmat,,,,0.0127384662628173,,,,12
