8.613371849060058594e-02,-6.030602380633354187e-02
-1.552866846323013306e-01,3.313026130199432373e-01
8.457665890455245972e-02,-5.062247514724731445e-01
2.605576068162918091e-02,3.516841530799865723e-01
9.843824058771133423e-02,-5.094806551933288574e-01
-1.365854777395725250e-02,1.981816887855529785e-01
-7.692922838032245636e-03,-2.772776484489440918e-01
-1.021033991128206253e-02,-2.313504666090011597e-01
-3.262790292501449585e-02,-2.219600975513458252e-01
1.554521620273590088e-01,-4.947642982006072998e-01
7.947468012571334839e-02,-3.847657442092895508e-01
6.814759224653244019e-02,2.274397909641265869e-01
-1.205920577049255371e-01,2.283631563186645508e-01
-1.543467193841934204e-01,2.010009735822677612e-01
1.032591313123703003e-01,-4.538520872592926025e-01
1.583549529314041138e-01,1.156073361635208130e-01
4.327652975916862488e-02,-4.306073784828186035e-01
1.181294694542884827e-01,-4.568261206150054932e-01
1.477908045053482056e-01,-4.907290339469909668e-01
-1.110752001404762268e-01,7.074240595102310181e-03
1.710222102701663971e-02,-1.868271827697753906e-01
-4.417952522635459900e-02,1.915330886840820312e-01
-3.397151827812194824e-02,-3.060108982026576996e-02
-1.605032384395599365e-02,2.095304727554321289e-01
-9.282820671796798706e-02,3.207091689109802246e-01
3.912011906504631042e-02,3.959749341011047363e-01
1.476266235113143921e-01,-3.540967404842376709e-01
-3.003524802625179291e-02,1.810741275548934937e-01
4.497917369008064270e-02,2.875084877014160156e-01
5.350770801305770874e-02,-4.387235641479492188e-01
8.400478959083557129e-02,-4.580423831939697266e-01
-5.895120091736316681e-03,-3.674765527248382568e-01
8.490733802318572998e-02,-2.357370257377624512e-01
4.764251410961151123e-03,-3.311066627502441406e-01
-1.868225038051605225e-01,1.993000507354736328e-01
1.694291979074478149e-01,-5.271465778350830078e-01
9.626337885856628418e-02,-5.135346055030822754e-01
-1.668103970587253571e-02,-2.361711114645004272e-01
2.659783326089382172e-02,3.614018857479095459e-01
9.461211413145065308e-02,-3.051378726959228516e-01
9.409493952989578247e-02,-4.384147822856903076e-01
-1.717693656682968140e-01,2.091830968856811523e-01
-2.656745612621307373e-01,1.698172986507415771e-01
9.492450393736362457e-03,1.892781555652618408e-01
8.651234209537506104e-02,-5.086647272109985352e-01
-2.156299054622650146e-01,3.077476322650909424e-01
9.667497128248214722e-03,-3.424889445304870605e-01
1.027059629559516907e-01,-3.850671350955963135e-01
-7.921332120895385742e-02,6.447429209947586060e-02
1.345288753509521484e-01,-4.305793344974517822e-01
-1.796125918626785278e-01,1.844574660062789917e-01
2.027052268385887146e-02,3.479754328727722168e-01
3.563544899225234985e-02,-2.551897466182708740e-01
1.246259808540344238e-01,2.789757251739501953e-01
1.667471975088119507e-01,-3.980320096015930176e-01
9.708488732576370239e-02,-3.622471988201141357e-01
4.759259894490242004e-02,-3.433731198310852051e-01
-1.801381707191467285e-01,2.789849936962127686e-01
1.541156470775604248e-01,-4.888867139816284180e-01
-1.872991323471069336e-01,2.761378586292266846e-01
1.543303877115249634e-01,-4.926142096519470215e-01
-2.416502237319946289e-01,2.829170823097229004e-01
-1.916807144880294800e-01,2.742249071598052979e-01
-1.862998157739639282e-01,2.739811837673187256e-01
8.265300840139389038e-02,-6.832774728536605835e-02
-2.888231165707111359e-02,-2.525369822978973389e-01
3.939697518944740295e-02,-4.388830065727233887e-02
-1.896899491548538208e-01,1.911906599998474121e-01
4.255874082446098328e-03,1.818556934595108032e-01
1.016499325633049011e-01,-7.845926284790039062e-02
1.593695953488349915e-02,-1.867250502109527588e-01
1.020124182105064392e-01,-2.425226569175720215e-01
5.599036440253257751e-02,3.652031421661376953e-01
9.757088869810104370e-02,-3.918990194797515869e-01
5.984923988580703735e-02,4.070833325386047363e-01
5.792143568396568298e-02,4.051163196563720703e-01
3.579776361584663391e-02,-4.300644099712371826e-01
1.787365972995758057e-01,-4.272198379039764404e-01
1.565133184194564819e-01,-3.606497943401336670e-01
-2.101100087165832520e-01,2.328647822141647339e-01
-7.107984274625778198e-02,1.585174351930618286e-01
-7.328359037637710571e-02,1.705940663814544678e-01
4.369419068098068237e-02,3.104895353317260742e-01
1.514643132686614990e-01,-2.842050194740295410e-01
3.133122995495796204e-02,-7.195257395505905151e-02
8.765635639429092407e-02,-7.544085383415222168e-02
5.276898667216300964e-02,-3.516847789287567139e-01
6.799285113811492920e-02,-1.345330178737640381e-01
1.539154499769210815e-01,-4.970611333847045898e-01
1.122834905982017517e-01,-1.132646501064300537e-01
-8.378082513809204102e-02,1.437157392501831055e-01
1.444733589887619019e-01,-4.296908974647521973e-01
5.794247612357139587e-02,1.078213006258010864e-01
7.563829421997070312e-02,-1.176387220621109009e-01
8.805632591247558594e-02,-9.341265261173248291e-02
-1.126742064952850342e-01,2.633224129676818848e-01
-1.023332253098487854e-01,3.297721445560455322e-01
-2.097743898630142212e-01,1.980037689208984375e-01
