,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.4783185746545122,0.8628387044099981,0.930567663204534,85.48718976974487,7.91524,100.0,1.0,0
1,1,2,0.3341842363375786,0.8047757501030003,0.8593402590222537,11.304758310317991,7.91524,100.0,99.0,0
2,2,3,0.486878088789868,0.8555062081609777,0.850822593876495,101.54509329795836,7.91524,500.0,86.0,0
3,3,MapOutlier,,,,0.0,7.91524,,,0
4,4,Avedmat,,,,0.1724786758422851,,,,0
5,0,1,0.4787953936202206,0.8559830633784388,0.9158910301939298,49.12033534049988,7.53121,100.0,1.0,1
6,1,2,0.3379833161322597,0.8002931472660801,0.8450110321442126,12.283134698867798,7.53121,100.0,99.0,1
7,2,3,0.489204462880868,0.8529859129507268,0.8379188649723652,101.91785407066344,7.53121,500.0,86.0,1
8,3,MapOutlier,,,,0.0,7.53121,,,1
9,4,Avedmat,,,,0.1724786758422851,,,,1
10,0,1,0.5188673981700943,0.8672531229035528,0.931326201101385,58.38950252532959,7.91742,100.0,1.0,2
11,1,2,0.354741076209748,0.8178570077053527,0.8642063912063548,11.049359798431396,7.91742,100.0,99.0,2
12,2,3,0.4654323659319934,0.8459557537092283,0.8554023885059849,106.47705602645874,7.91742,500.0,86.0,2
13,3,MapOutlier,,,,0.0,7.91742,,,2
14,4,Avedmat,,,,0.1724786758422851,,,,2
15,0,1,0.5095442978862096,0.8715410836183151,0.9324794135967172,77.10156559944153,8.01371,100.0,1.0,3
16,1,2,0.3535563758812244,0.8163683936415882,0.8662879272216266,13.819909572601318,8.01371,100.0,99.0,3
17,2,3,0.472477063424134,0.8499046001464005,0.8548769169975289,97.56486344337463,8.01371,500.0,86.0,3
18,3,MapOutlier,,,,0.0,8.01371,,,3
19,4,Avedmat,,,,0.1724786758422851,,,,3
20,0,1,0.5151908505757987,0.8666937651855382,0.9259612384327258,47.070236921310425,7.97792,100.0,1.0,4
21,1,2,0.3646734665294643,0.821104897389121,0.8534195071946028,14.567853927612305,7.97792,100.0,99.0,4
22,2,3,0.4742733707865576,0.8389118504061928,0.8351923325647707,109.8406994342804,7.97792,500.0,86.0,4
23,3,MapOutlier,,,,0.0,7.97792,,,4
24,4,Avedmat,,,,0.1724786758422851,,,,4
25,0,1,0.5320696640210042,0.8725165228920185,0.9306969571161604,107.97411370277403,8.04642,100.0,1.0,5
26,1,2,0.3111371623557761,0.7843192631434288,0.8500412912027833,10.434240102767944,8.04642,100.0,99.0,5
27,2,3,0.4710179328500231,0.8552023954717641,0.8701423475082589,122.24102568626404,8.04642,500.0,86.0,5
28,3,MapOutlier,,,,0.0,8.04642,,,5
29,4,Avedmat,,,,0.0981576442718505,,,,5
30,0,1,0.4996883801961927,0.8636514273322256,0.9262112800378736,89.45134115219116,7.79693,100.0,1.0,6
31,1,2,0.354526114612324,0.8231412764330494,0.8698960581512167,9.37293577194214,7.79693,100.0,99.0,6
32,2,3,0.43604954396438,0.8334980089644408,0.8479337206685758,74.68157577514648,7.79693,500.0,86.0,6
33,3,MapOutlier,,,,0.0,7.79693,,,6
34,4,Avedmat,,,,0.0981576442718505,,,,6
35,0,1,0.526102535037584,0.8644574847577788,0.9051686874636584,60.54796862602234,7.68903,100.0,1.0,7
36,1,2,0.3536883927845009,0.8163091510572688,0.8633273580199512,19.199670553207397,7.68903,100.0,99.0,7
37,2,3,0.4574942789763783,0.8402460980386474,0.8435523288817879,69.79448938369751,7.68903,500.0,86.0,7
38,3,MapOutlier,,,,0.0,7.68903,,,7
39,4,Avedmat,,,,0.0981576442718505,,,,7
40,0,1,0.4821551163657565,0.8575124324876836,0.9127512870165928,54.65245032310486,7.87425,100.0,1.0,8
41,1,2,0.3732131092534627,0.8279508479600798,0.8528380132195935,13.182172060012816,7.87425,100.0,99.0,8
42,2,3,0.488253726155355,0.844890924024751,0.8355990190196235,119.52131867408752,7.87425,500.0,86.0,8
43,3,MapOutlier,,,,0.0,7.87425,,,8
