,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
0,0,1,0.5573630952380952,0.900372980822654,0.9675564629121484,10.695460081100464,6.94101,50.0,1.0,0
1,1,2,0.3470893664136894,0.8124650764265761,0.8752024421828045,34.7531418800354,6.94101,50.0,120.0,0
2,2,3,0.3494472938864642,0.7834880186024084,0.8306892580144385,74.69621300697327,6.94101,500.0,79.0,0
3,3,MapOutlier,,,,0.0,6.94101,,,0
4,4,Avedmat,,,,0.1103544235229492,,,,0
5,0,1,0.6240833333333333,0.9163204897932726,0.9713272935189714,14.164299488067629,7.12066,50.0,1.0,1
6,1,2,0.3454680604208849,0.8065327171814488,0.8691204759211703,27.3316068649292,7.12066,50.0,120.0,1
7,2,3,0.4582620960568759,0.8481509429908304,0.8705034101328801,89.36176633834839,7.12066,500.0,79.0,1
8,3,MapOutlier,,,,0.0,7.12066,,,1
9,4,Avedmat,,,,0.1103544235229492,,,,1
10,0,1,0.6125178571428571,0.9069292831479224,0.9738537444457664,17.859301567077637,7.24077,50.0,1.0,2
11,1,2,0.3507837629212414,0.8072754673413725,0.8738429076285528,28.63339614868164,7.24077,50.0,120.0,2
12,2,3,0.4478314550705554,0.8335563716047502,0.8572236788124425,121.97883462905884,7.24077,500.0,79.0,2
13,3,MapOutlier,,,,0.0,7.24077,,,2
14,4,Avedmat,,,,0.1103544235229492,,,,2
15,0,1,0.6237961432506887,0.9125909988470544,0.9633062733044344,9.613358974456789,7.12627,50.0,1.0,3
16,1,2,0.3478143233478533,0.797411488615205,0.8659424921499016,21.50400686264038,7.12627,50.0,120.0,3
17,2,3,0.4735557698478764,0.8351133218165583,0.8083662693185565,71.30865836143494,7.12627,500.0,79.0,3
18,3,MapOutlier,,,,0.0,7.12627,,,3
19,4,Avedmat,,,,0.1103544235229492,,,,3
20,0,1,0.6182045855379189,0.9118005210097102,0.968029113177604,11.340309619903564,7.69872,50.0,1.0,4
21,1,2,0.3508982300777197,0.8157981119707863,0.8843298035512355,29.573832035064697,7.69872,50.0,120.0,4
22,2,3,0.4373937411082646,0.8357425853484843,0.8681096486802095,121.79844045639038,7.69872,500.0,79.0,4
23,3,MapOutlier,,,,0.0,7.69872,,,4
24,4,Avedmat,,,,0.1103544235229492,,,,4
25,0,1,0.59486860670194,0.903989592423438,0.967869861420106,16.579678773880005,7.15187,50.0,1.0,5
26,1,2,0.34926600836798,0.8055787512378608,0.8729644213667355,31.994102478027344,7.15187,50.0,120.0,5
27,2,3,0.4481916274671249,0.8366770008797347,0.8609148548627269,100.93494629859924,7.15187,500.0,79.0,5
28,3,MapOutlier,,,,0.0,7.15187,,,5
29,4,Avedmat,,,,0.1060264110565185,,,,5
30,0,1,0.6308461235733964,0.9128265658760526,0.9644115195534017,10.041202306747437,7.34409,50.0,1.0,6
31,1,2,0.3432048702240525,0.8057303381464118,0.8701825085784135,23.4089252948761,7.34409,50.0,120.0,6
32,2,3,0.4358890284079733,0.8371541562821094,0.8725832216734838,106.6427240371704,7.34409,500.0,79.0,6
33,3,MapOutlier,,,,0.0,7.34409,,,6
34,4,Avedmat,,,,0.1060264110565185,,,,6
35,0,1,0.6025952380952382,0.9066196488232864,0.9676174713182578,10.205137014389038,7.58721,50.0,1.0,7
36,1,2,0.3672737481862674,0.8242492162916633,0.8845262899006,21.35991597175598,7.58721,50.0,120.0,7
37,2,3,0.4598936627581474,0.8305742129703189,0.8428097845606609,88.3682610988617,7.58721,500.0,79.0,7
38,3,MapOutlier,,,,0.0,7.58721,,,7
39,4,Avedmat,,,,0.1060264110565185,,,,7
